,bbl,bin,bldg#,m,direction,house_num,street_name,street_type,zip,full_address,index,development,transfer_date,boro,units,_merge
950,1019870017,1079741,2,M,WEST,514,134,STREET,10031,514 WEST 134 STREET,960.0,MANHATTANVILLE REHAB (GROUP 3),2020-11-30,MANHATTAN,51.0,both
951,3017980020,3426328,1,M,,534,GREENE,AVENUE,11216,534 GREENE AVENUE,962.0,MARCY AVENUE-GREENE AVENUE SITE A,2020-02-12,BROOKYLN,48.0,both
952,3017980020,3426329,1,M,,528,GREENE,AVENUE,11216,528 GREENE AVENUE,962.0,MARCY AVENUE-GREENE AVENUE SITE A,2020-02-12,BROOKYLN,48.0,both
953,3017980020,3392441,1,M,,524,GREENE,AVENUE,11216,524 GREENE AVENUE,962.0,MARCY AVENUE-GREENE AVENUE SITE A,2020-02-12,BROOKYLN,48.0,both
954,3017980020,3392441,1,M,,518,GREENE,AVENUE,11216,518 GREENE AVENUE,962.0,MARCY AVENUE-GREENE AVENUE SITE A,2020-02-12,BROOKYLN,48.0,both
955,3017980020,3394299,2,,,325,LEXINGTON,AVENUE,11216,325 LEXINGTON AVENUE,962.0,MARCY AVENUE-GREENE AVENUE SITE A,2020-02-12,BROOKYLN,48.0,both
956,3017980020,3394299,2,M,,323,LEXINGTON,AVENUE,11216,323 LEXINGTON AVENUE,962.0,MARCY AVENUE-GREENE AVENUE SITE A,2020-02-12,BROOKYLN,48.0,both
957,3017980020,3426330,2,,,327,LEXINGTON,AVENUE,11216,327 LEXINGTON AVENUE,962.0,MARCY AVENUE-GREENE AVENUE SITE A,2020-02-12,BROOKYLN,48.0,both
958,3017980020,3426330,2,M,,329,LEXINGTON,AVENUE,11216,329 LEXINGTON AVENUE,962.0,MARCY AVENUE-GREENE AVENUE SITE A,2020-02-12,BROOKYLN,48.0,both
959,3017980020,3426331,2,M,,331,LEXINGTON,AVENUE,11216,331 LEXINGTON AVENUE,962.0,MARCY AVENUE-GREENE AVENUE SITE A,2020-02-12,BROOKYLN,48.0,both
960,3017980005,3000000,2,,,303,NOSTRAND,AVENUE,11216,303 NOSTRAND AVENUE,971.0,MARCY AVENUE-GREENE AVENUE SITE B,2020-02-12,BROOKLYN,30.0,both
961,3017980077,3343342,2,,,305,LEXINGTON,AVENUE,11216,305 LEXINGTON AVENUE,972.0,MARCY AVENUE-GREENE AVENUE SITE B,2020-02-12,BROOKLYN,30.0,both
962,3017980004,3000000,2,,,305,NOSTRAND,AVENUE,11216,305 NOSTRAND AVENUE,973.0,MARCY AVENUE-GREENE AVENUE SITE B,2020-02-12,BROOKLYN,30.0,both
963,3017980003,3000000,2,,,307,NOSTRAND,AVENUE,11216,307 NOSTRAND AVENUE,974.0,MARCY AVENUE-GREENE AVENUE SITE B,2020-02-12,BROOKLYN,30.0,both
964,3017980002,3000000,2,,,309,NOSTRAND,AVENUE,11216,309 NOSTRAND AVENUE,975.0,MARCY AVENUE-GREENE AVENUE SITE B,2020-02-12,BROOKLYN,30.0,both
965,3017980007,3000000,2,,,492,GREENE,AVENUE,11216,492 GREENE AVENUE,976.0,MARCY AVENUE-GREENE AVENUE SITE B,2020-02-12,BROOKLYN,30.0,both
966,3017980008,3000000,2,,,494,GREENE,AVENUE,11216,494 GREENE AVENUE,977.0,MARCY AVENUE-GREENE AVENUE SITE B,2020-02-12,BROOKLYN,30.0,both
967,3017980009,3000000,2,,,496,GREENE,AVENUE,11216,496 GREENE AVENUE,978.0,MARCY AVENUE-GREENE AVENUE SITE B,2020-02-12,BROOKLYN,30.0,both
968,3017980077,3343342,3,M,,311,LEXINGTON,AVENUE,11216,311 LEXINGTON AVENUE,972.0,MARCY AVENUE-GREENE AVENUE SITE B,2020-02-12,BROOKLYN,30.0,both
969,3017980077,3343342,3,M,,313,LEXINGTON,AVENUE,11216,313 LEXINGTON AVENUE,972.0,MARCY AVENUE-GREENE AVENUE SITE B,2020-02-12,BROOKLYN,30.0,both
970,3017980077,3426333,3,M,,315,LEXINGTON,AVENUE,11216,315 LEXINGTON AVENUE,972.0,MARCY AVENUE-GREENE AVENUE SITE B,2020-02-12,BROOKLYN,30.0,both
971,3017980077,3426333,3,M,,317,LEXINGTON,AVENUE,11216,317 LEXINGTON AVENUE,972.0,MARCY AVENUE-GREENE AVENUE SITE B,2020-02-12,BROOKLYN,30.0,both
972,3017980077,3426334,3,M,,319,LEXINGTON,AVENUE,11216,319 LEXINGTON AVENUE,972.0,MARCY AVENUE-GREENE AVENUE SITE B,2020-02-12,BROOKLYN,30.0,both
973,1021160033,1076742,1,,,1968,AMSTERDAM,AVENUE,10032,1968 AMSTERDAM AVENUE,984.0,MARSHALL PLAZA,2023-01-10,MANHATTAN,180.0,both
974,1021160033,1076742,1,M,,1970,AMSTERDAM,AVENUE,10032,1970 AMSTERDAM AVENUE,984.0,MARSHALL PLAZA,2023-01-10,MANHATTAN,180.0,both
975,2041710024,2046141,1,,,3031,MIDDLETOWN,ROAD,10461,3031 MIDDLETOWN ROAD,986.0,MIDDLETOWN PLAZA,2024-09-26,BRONX,179.0,both
976,2041710024,2046141,1,M,,3033,MIDDLETOWN,ROAD,10461,3033 MIDDLETOWN ROAD,986.0,MIDDLETOWN PLAZA,2024-09-26,BRONX,179.0,both
977,2041710024,2046141,1,,,3035,MIDDLETOWN,ROAD,10461,3035 MIDDLETOWN ROAD,986.0,MIDDLETOWN PLAZA,2024-09-26,BRONX,179.0,both
978,2029440001,2046141,1,M,,1805,CROTONA PARK,ROAD,10461,1805 CROTONA PARK ROAD,989.0,MURPHY,2018-12-27,BRONX,281.0,both
979,2029440001,2046141,1,,,1807,CROTONA PARK,ROAD,10461,1807 CROTONA PARK ROAD,989.0,MURPHY,2018-12-27,BRONX,281.0,both
980,2029440001,2046141,2,,,1811,CROTONA PARK,ROAD,10461,1811 CROTONA PARK ROAD,989.0,MURPHY,2018-12-27,BRONX,281.0,both
981,2029440001,2092141,2,,,615,CROTONA PARK,NORTH,10457,615 CROTONA PARK NORTH,989.0,MURPHY,2018-12-27,BRONX,281.0,both
982,2029440001,2092141,2,M,,611,CROTONA PARK,NORTH,10457,611 CROTONA PARK NORTH,989.0,MURPHY,2018-12-27,BRONX,281.0,both
983,2029440001,2092141,2,,,601,CROTONA PARK,NORTH,10457,601 CROTONA PARK NORTH,989.0,MURPHY,2018-12-27,BRONX,281.0,both
984,4160020001,4436447,1,M,,54-81,ALMEDA,AVENUE,11692,54-81 ALMEDA AVENUE,995.0,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395.0,both
985,4160010002,4436442,10,M,,51-11,ALMEDA,AVENUE,11691,51-11 ALMEDA AVENUE,996.0,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395.0,both
986,4160010002,4436436,11,M,,409,BEACH 51,STREET,11691,409 BEACH 51 STREET,996.0,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395.0,both
987,4160010002,4436440,12,M,,51-24,BEACH CHANNEL,DRIVE,11691,51-24 BEACH CHANNEL DRIVE,996.0,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395.0,both
988,4160010002,4436441,13,M,,51-32,BEACH CHANNEL,DRIVE,11691,51-32 BEACH CHANNEL DRIVE,996.0,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395.0,both
989,4160010002,4436438,14,M,,410,BEACH 54,STREET,11692,410 BEACH 54 STREET,996.0,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395.0,both
990,4160020001,4440393,15,M,,411,BEACH 54,STREET,11692,411 BEACH 54 STREET,995.0,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395.0,both
991,4160020001,4436451,16,M,,54-22,BEACH CHANNEL,DRIVE,11692,54-22 BEACH CHANNEL DRIVE,995.0,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395.0,both
992,4160020001,4436452,17,M,,54-30,BEACH CHANNEL,DRIVE,11692,54-30 BEACH CHANNEL DRIVE,995.0,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395.0,both
993,4160020001,4436453,18,M,,56-10,BEACH CHANNEL,DRIVE,11692,56-10 BEACH CHANNEL DRIVE,995.0,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395.0,both
994,4160020001,4436454,19,M,,56-16,BEACH CHANNEL,DRIVE,11692,56-16 BEACH CHANNEL DRIVE,995.0,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395.0,both
995,4160020001,4436446,2,M,,54-75,ALMEDA,AVENUE,11692,54-75 ALMEDA AVENUE,995.0,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395.0,both
996,4160020001,4436449,20,M,,414,BEACH 58,STREET,11692,414 BEACH 58 STREET,995.0,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395.0,both
997,4160020001,4436449,20,,,57-10,BEACH CHANNEL,DRIVE,11692,57-10 BEACH CHANNEL DRIVE,995.0,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395.0,both
998,4160010002,4436437,21,M,,441,BEACH 51,STREET,11691,441 BEACH 51 STREET,996.0,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395.0,both
999,4160010002,4436437,21,M,,445,BEACH 51,STREET,11691,445 BEACH 51 STREET,996.0,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395.0,both
1000,4160010002,4436439,22,,,434,BEACH 54,STREET,11692,434 BEACH 54 STREET,996.0,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395.0,both
1001,4160010002,4436439,22,M,,440,BEACH 54,STREET,11692,440 BEACH 54 STREET,996.0,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395.0,both
1002,4160010002,4436439,22,,,430,BEACH 54,STREET,11692,430 BEACH 54 STREET,996.0,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395.0,both
1003,4160010002,4436439,22,M,,444,BEACH 54,STREET,11692,444 BEACH 54 STREET,996.0,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395.0,both
1004,4160020001,4436448,23,M,,439,BEACH 54,STREET,11692,439 BEACH 54 STREET,995.0,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395.0,both
1005,4160020001,4436448,23,,,447,BEACH 54,STREET,11692,447 BEACH 54 STREET,995.0,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395.0,both
1006,4160020001,4436448,23,M,,443,BEACH 54,STREET,11692,443 BEACH 54 STREET,995.0,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395.0,both
1007,4160020001,4436450,24,M,,434,BEACH 58,STREET,11692,434 BEACH 58 STREET,995.0,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395.0,both
1008,4160020001,4436450,24,M,,440,BEACH 58,STREET,11692,440 BEACH 58 STREET,995.0,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395.0,both
1009,4160020001,4436445,3,M,,54-49,ALMEDA,AVENUE,11692,54-49 ALMEDA AVENUE,995.0,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395.0,both
1010,4160020001,4436444,4,M,,54-41,ALMEDA,AVENUE,11692,54-41 ALMEDA AVENUE,995.0,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395.0,both
1011,4160020001,4436443,5,M,,54-15,ALMEDA,AVENUE,11692,54-15 ALMEDA AVENUE,995.0,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395.0,both
1012,4160020001,4436456,6,M,,54-09,ALMEDA,AVENUE,11692,54-09 ALMEDA AVENUE,995.0,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395.0,both
1013,4160010002,4436435,7,M,,51-49,ALMEDA,AVENUE,11691,51-49 ALMEDA AVENUE,996.0,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395.0,both
1014,4160010002,4436434,8,M,,51-45,ALMEDA,AVENUE,11691,51-45 ALMEDA AVENUE,996.0,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395.0,both
1015,4160010002,4436433,9,M,,51-15,ALMEDA,AVENUE,11691,51-15 ALMEDA AVENUE,996.0,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395.0,both
1016,3014310037,3038518,1,M,,2041,PACIFIC,STREET,11233,2041 PACIFIC STREET,1027.0,OCEAN HILL-BROWNSVILLE,2023-11-28,BROOKLYN,125.0,both
1017,3014310043,3038520,2,M,,334,HOWARD,AVENUE,11233,334 HOWARD AVENUE,1028.0,OCEAN HILL-BROWNSVILLE,2023-11-28,BROOKLYN,125.0,both
1018,3014310043,3038520,2,,,336,HOWARD,AVENUE,11233,336 HOWARD AVENUE,1028.0,OCEAN HILL-BROWNSVILLE,2023-11-28,BROOKLYN,125.0,both
1019,3014310039,3038519,3,M,,324,HOWARD,AVENUE,11233,324 HOWARD AVENUE,1030.0,OCEAN HILL-BROWNSVILLE,2023-11-28,BROOKLYN,125.0,both
1020,3014390010,3038674,4,M,,2020,PACIFIC,STREET,11233,2020 PACIFIC STREET,1031.0,OCEAN HILL-BROWNSVILLE,2023-11-28,BROOKLYN,125.0,both
1021,3014390001,3038671,5,M,,2065,DEAN,STREET,11233,2065 DEAN STREET,1032.0,OCEAN HILL-BROWNSVILLE,2023-11-28,BROOKLYN,125.0,both
1022,3033400020,3076429,1,M,,85,PALMETTO,STREET,11221,85 PALMETTO STREET,1033.0,PALMETTO GARDENS,2019-07-18,BROOKLYN,115.0,both
1023,1017710059,1054420,1,M,EAST,120,123,STREET,10035,120 EAST 123 STREET,1034.0,"PARK AVENUE-EAST 112ND, 123RD STREETS",2020-11-30,MANHATTAN,90.0,both
1024,1017710010,1054411,2,M,EAST,115,122,STREET,10035,115 EAST 122 STREET,1035.0,"PARK AVENUE-EAST 112ND, 123RD STREETS",2020-11-30,MANHATTAN,90.0,both
1025,1017710065,1087851,3,,EAST,114,123,STREET,10035,114 EAST 123 STREET,1036.0,"PARK AVENUE-EAST 112ND, 123RD STREETS",2020-11-30,MANHATTAN,90.0,both
1026,1017710065,1087851,3,,EAST,116,123,STREET,10035,116 EAST 123 STREET,1036.0,"PARK AVENUE-EAST 112ND, 123RD STREETS",2020-11-30,MANHATTAN,90.0,both
1027,3013730034,3036563,1,M,,1468,PARK,PLACE,11213,1468 PARK PLACE,1038.0,PARK ROCK REHAB,2023-11-28,BROOKLYN,134.0,both
1028,3013730037,3036564,2,M,,1474,PARK,PLACE,11213,1474 PARK PLACE,1039.0,PARK ROCK REHAB,2023-11-28,BROOKLYN,134.0,both
1029,3013730040,3036565,3,,,1484,PARK,PLACE,11213,1484 PARK PLACE,1040.0,PARK ROCK REHAB,2023-11-28,BROOKLYN,134.0,both
1030,3013730040,3036565,3,M,,1480,PARK,PLACE,11213,1480 PARK PLACE,1040.0,PARK ROCK REHAB,2023-11-28,BROOKLYN,134.0,both
1031,3013730043,3036566,4,M,,208,ROCHESTER,AVENUE,11213,208 ROCHESTER AVENUE,1042.0,PARK ROCK REHAB,2023-11-28,BROOKLYN,134.0,both
1032,3013730046,3036567,5,M,,218,ROCHESTER,AVENUE,11213,218 ROCHESTER AVENUE,1043.0,PARK ROCK REHAB,2023-11-28,BROOKLYN,134.0,both
1033,3013730049,3036568,6,M,,1521,STERLING,PLACE,11213,1521 STERLING PLACE,1044.0,PARK ROCK REHAB,2023-11-28,BROOKLYN,134.0,both
1034,3013790039,3036863,7,M,,1522,STERLING,PLACE,11213,1522 STERLING PLACE,1045.0,PARK ROCK REHAB,2023-11-28,BROOKLYN,134.0,both
1035,3013790039,3036863,7,,,230,ROCHESTER,AVENUE,11213,230 ROCHESTER AVENUE,1045.0,PARK ROCK REHAB,2023-11-28,BROOKLYN,134.0,both
1036,3013790041,3036864,8,M,,232,ROCHESTER,AVENUE,11213,232 ROCHESTER AVENUE,1047.0,PARK ROCK REHAB,2023-11-28,BROOKLYN,134.0,both
1037,3013790043,3036865,9,M,,234,ROCHESTER,AVENUE,11213,234 ROCHESTER AVENUE,1048.0,PARK ROCK REHAB,2023-11-28,BROOKLYN,134.0,both
1038,3043690001,3324011,1,,,895,PENNSYLVANIA,AVENUE,11207,895 PENNSYLVANIA AVENUE,1049.0,PENNSYLVANIA AVENUE-WORTMAN AVENUE,2021-12-28,BROOKLYN,336.0,both
1039,3043690001,3324011,1,,,879,PENNSYLVANIA,AVENUE,11207,879 PENNSYLVANIA AVENUE,1049.0,PENNSYLVANIA AVENUE-WORTMAN AVENUE,2021-12-28,BROOKLYN,336.0,both
1040,3043690001,3324011,1,,,881,PENNSYLVANIA,AVENUE,11207,881 PENNSYLVANIA AVENUE,1049.0,PENNSYLVANIA AVENUE-WORTMAN AVENUE,2021-12-28,BROOKLYN,336.0,both
1041,3043690001,3324011,1,M,,875,PENNSYLVANIA,AVENUE,11207,875 PENNSYLVANIA AVENUE,1049.0,PENNSYLVANIA AVENUE-WORTMAN AVENUE,2021-12-28,BROOKLYN,336.0,both
1042,3043690001,3324011,1,,,877,PENNSYLVANIA,AVENUE,11207,877 PENNSYLVANIA AVENUE,1049.0,PENNSYLVANIA AVENUE-WORTMAN AVENUE,2021-12-28,BROOKLYN,336.0,both
1043,3043690001,3324014,2,M,,155,WORTMAN,AVENUE,11207,155 WORTMAN AVENUE,1049.0,PENNSYLVANIA AVENUE-WORTMAN AVENUE,2021-12-28,BROOKLYN,336.0,both
1044,3043690001,3324013,3,M,,920,VERMONT,STREET,11207,920 VERMONT STREET,1049.0,PENNSYLVANIA AVENUE-WORTMAN AVENUE,2021-12-28,BROOKLYN,336.0,both
1045,3043690011,3324010,4,,,520,STANLEY,AVENUE,11207,520 STANLEY AVENUE,,,,,,left_only
1046,3043690011,3324010,4,,,530,STANLEY,AVENUE,11207,530 STANLEY AVENUE,,,,,,left_only
1047,1020080013,1060054,1,M,WEST,120,140,STREET,10030,120 WEST 140 STREET,1058.0,PUBLIC SCHOOL 139 (CONVERSION),2020-11-30,MANHATTAN,125.0,both
1048,1020080013,1060054,1,M,WEST,120,140,STREET,10030,120 WEST 140 STREET,1058.0,PUBLIC SCHOOL 139 (CONVERSION),2020-11-30,MANHATTAN,125.0,both
1049,3035080034,3000000,1,,EAST,1180,NEW YORK,AVENUE,11212,1180 EAST NEW YORK AVENUE,1060.0,RALPH AVENUE REHAB,2023-11-28,BROOKLYN,118.0,both
1050,3035080036,3000000,1,,EAST,1186,NEW YORK,AVENUE,11212,1186 EAST NEW YORK AVENUE,1061.0,RALPH AVENUE REHAB,2023-11-28,BROOKLYN,118.0,both
1051,3035080041,3080788,1,,,662,RALPH,AVENUE,11212,662 RALPH AVENUE,1062.0,RALPH AVENUE REHAB,2023-11-28,BROOKLYN,118.0,both
1052,3035080038,3080787,1,M,EAST,1196,NEW YORK,AVENUE,11212,1196 EAST NEW YORK AVENUE,1063.0,RALPH AVENUE REHAB,2023-11-28,BROOKLYN,118.0,both
1053,3035080042,3080789,2,M,,672,RALPH,AVENUE,11212,672 RALPH AVENUE,1064.0,RALPH AVENUE REHAB,2023-11-28,BROOKLYN,118.0,both
1054,3035080046,3080790,3,M,,682,RALPH,AVENUE,11212,682 RALPH AVENUE,1065.0,RALPH AVENUE REHAB,2023-11-28,BROOKLYN,118.0,both
1055,3035080050,3080791,4,M,,692,RALPH,AVENUE,11212,692 RALPH AVENUE,1066.0,RALPH AVENUE REHAB,2023-11-28,BROOKLYN,118.0,both
1056,3035080054,3080792,5,M,,698,RALPH,AVENUE,11212,698 RALPH AVENUE,1067.0,RALPH AVENUE REHAB,2023-11-28,BROOKLYN,118.0,both
1057,3047950016,3106612,1,,,681,MAPLE,STREET,11203,681 MAPLE STREET,1068.0,REID APARTMENTS,2023-11-28,BROOKLYN,230.0,both
1058,3047950016,3106612,1,,EAST,720,NEW YORK,AVENUE,11203,720 EAST NEW YORK AVENUE,1068.0,REID APARTMENTS,2023-11-28,BROOKLYN,230.0,both
1059,3047950016,3106612,1,,EAST,722,NEW YORK,AVENUE,11203,722 EAST NEW YORK AVENUE,1068.0,REID APARTMENTS,2023-11-28,BROOKLYN,230.0,both
1060,3047950016,3106612,1,M,EAST,728,NEW YORK,AVENUE,11203,728 EAST NEW YORK AVENUE,1068.0,REID APARTMENTS,2023-11-28,BROOKLYN,230.0,both
1061,3047950016,3106612,1,,EAST,730,NEW YORK,AVENUE,11203,730 EAST NEW YORK AVENUE,1068.0,REID APARTMENTS,2023-11-28,BROOKLYN,230.0,both
1062,3047950016,3106612,1,,EAST,726,NEW YORK,AVENUE,11203,726 EAST NEW YORK AVENUE,1068.0,REID APARTMENTS,2023-11-28,BROOKLYN,230.0,both
1063,3045940064,3099358,1,M,,955,RUTLAND,ROAD,11212,955 RUTLAND ROAD,1074.0,RUTLAND TOWERS,2023-11-28,BROOKLYN,61.0,both
1064,2035930001,2092700,1,M,,1710,LAFAYETTE,AVENUE,10473,1710 LAFAYETTE AVENUE,1075.0,SACK WERN,2024-06-26,BRONX,413.0,both
1065,2035930001,2092699,2,M,,750,CROES,AVENUE,10473,750 CROES AVENUE,1075.0,SACK WERN,2024-06-26,BRONX,413.0,both
1066,2035930001,2092698,3,M,,710,CROES,AVENUE,10473,710 CROES AVENUE,1075.0,SACK WERN,2024-06-26,BRONX,413.0,both
1067,2035930001,2092701,4,M,,715,NOBLE,AVENUE,10473,715 NOBLE AVENUE,1075.0,SACK WERN,2024-06-26,BRONX,413.0,both
1068,2035940001,2021985,5,M,,710,NOBLE,AVENUE,10473,710 NOBLE AVENUE,1079.0,SACK WERN,2024-06-26,BRONX,413.0,both
1069,2035940001,2021985,5,,,712,NOBLE,AVENUE,10473,712 NOBLE AVENUE,1079.0,SACK WERN,2024-06-26,BRONX,413.0,both
1070,2035980017,2092707,6,M,,740,BEACH,AVENUE,10473,740 BEACH AVENUE,1081.0,SACK WERN,2024-06-26,BRONX,413.0,both
1071,2035980017,2092706,7,M,,1810,LAFAYETTE,AVENUE,10473,1810 LAFAYETTE AVENUE,1081.0,SACK WERN,2024-06-26,BRONX,413.0,both
1072,2035930001,2112991,8,,,717,NOBLE,AVENUE,10473,717 NOBLE AVENUE,1075.0,SACK WERN,2024-06-26,BRONX,413.0,both
1073,1020120023,1000000,8,,WEST,111,143,STREET,10030,111 WEST 143 STREET,1084.0,SAMUEL (CITY),2024-09-26,MANHATTAN,664.0,both
1074,1020120023,1000000,8,,WEST,113,143,STREET,10030,113 WEST 143 STREET,1084.0,SAMUEL (CITY),2024-09-26,MANHATTAN,664.0,both
1075,1020070044,1000000,8,,WEST,114,139,STREET,10030,114 WEST 139 STREET,1086.0,SAMUEL (CITY),2024-09-26,MANHATTAN,664.0,both
1076,1020110008,1000000,8,,WEST,155,142,STREET,10030,155 WEST 142 STREET,1087.0,SAMUEL (CITY),2024-09-26,MANHATTAN,664.0,both
1077,1020120009,1000000,8,,WEST,155,143,STREET,10030,155 WEST 143 STREET,1088.0,SAMUEL (CITY),2024-09-26,MANHATTAN,664.0,both
1078,1020110007,1000000,8,,WEST,157,142,STREET,10030,157 WEST 142 STREET,1089.0,SAMUEL (CITY),2024-09-26,MANHATTAN,664.0,both
1079,1020120009,1000000,8,,WEST,157,143,STREET,10030,157 WEST 143 STREET,1088.0,SAMUEL (CITY),2024-09-26,MANHATTAN,664.0,both
1080,1020130026,1060169,1,M,WEST,109,144,STREET,10030,109 WEST 144 STREET,1091.0,SAMUEL (CITY),2024-09-26,MANHATTAN,664.0,both
1081,1020150005,1079768,10,M,WEST,164,147,STREET,10039,164 WEST 147 STREET,1092.0,SAMUEL (CITY),2024-09-26,MANHATTAN,664.0,both
1082,1020150005,1079768,10,,,2537,ADAM C POWELL,BOULEVARD,10039,2537 ADAM C POWELL BOULEVARD,1092.0,SAMUEL (CITY),2024-09-26,MANHATTAN,664.0,both
1083,1020150005,1079768,11,M,,2533,ADAM C POWELL,BOULEVARD,10039,2533 ADAM C POWELL BOULEVARD,1092.0,SAMUEL (CITY),2024-09-26,MANHATTAN,664.0,both
1084,1020150005,1079768,12,M,,2529,ADAM C POWELL,BOULEVARD,10039,2529 ADAM C POWELL BOULEVARD,1092.0,SAMUEL (CITY),2024-09-26,MANHATTAN,664.0,both
1085,1020150005,1079768,13,M,,2525,ADAM C POWELL,BOULEVARD,10039,2525 ADAM C POWELL BOULEVARD,1092.0,SAMUEL (CITY),2024-09-26,MANHATTAN,664.0,both
1086,1020120061,1060155,14,M,WEST,164,144,STREET,10030,164 WEST 144 STREET,1097.0,SAMUEL (CITY),2024-09-26,MANHATTAN,664.0,both
1087,1020120061,1060155,14,,,2477,ADAM C POWELL,BOULEVARD,10030,2477 ADAM C POWELL BOULEVARD,1097.0,SAMUEL (CITY),2024-09-26,MANHATTAN,664.0,both
1088,1020120063,1060155,15,M,,2473,ADAM C POWELL,BOULEVARD,10030,2473 ADAM C POWELL BOULEVARD,1099.0,SAMUEL (CITY),2024-09-26,MANHATTAN,664.0,both
1089,1020120064,1060155,16,M,,2469,ADAM C POWELL,BOULEVARD,10030,2469 ADAM C POWELL BOULEVARD,1100.0,SAMUEL (CITY),2024-09-26,MANHATTAN,664.0,both
1090,1020120003,1060155,17,M,,2465,ADAM C POWELL,BOULEVARD,10030,2465 ADAM C POWELL BOULEVARD,1101.0,SAMUEL (CITY),2024-09-26,MANHATTAN,664.0,both
1091,1020120001,1060155,18,,,2461,ADAM C POWELL,BOULEVARD,10030,2461 ADAM C POWELL BOULEVARD,1102.0,SAMUEL (CITY),2024-09-26,MANHATTAN,664.0,both
1092,1020120001,1060128,18,M,WEST,167,143,STREET,10030,167 WEST 143 STREET,1102.0,SAMUEL (CITY),2024-09-26,MANHATTAN,664.0,both
1093,1020120006,1060130,19,M,WEST,163,143,STREET,10030,163 WEST 143 STREET,1104.0,SAMUEL (CITY),2024-09-26,MANHATTAN,664.0,both
1094,1020130024,1060168,2,M,WEST,113,144,STREET,10030,113 WEST 144 STREET,1105.0,SAMUEL (CITY),2024-09-26,MANHATTAN,664.0,both
1095,1020120008,1060131,20,M,WEST,159,143,STREET,10030,159 WEST 143 STREET,1106.0,SAMUEL (CITY),2024-09-26,MANHATTAN,664.0,both
1096,1020120011,1060132,21,M,WEST,151,143,STREET,10030,151 WEST 143 STREET,1107.0,SAMUEL (CITY),2024-09-26,MANHATTAN,664.0,both
1097,1020120014,1060133,22,M,WEST,145,143,STREET,10030,145 WEST 143 STREET,1108.0,SAMUEL (CITY),2024-09-26,MANHATTAN,664.0,both
1098,1020120015,1060134,23,M,WEST,143,143,STREET,10030,143 WEST 143 STREET,1109.0,SAMUEL (CITY),2024-09-26,MANHATTAN,664.0,both
1099,1020120018,1060136,24,M,WEST,135,143,STREET,10030,135 WEST 143 STREET,1110.0,SAMUEL (CITY),2024-09-26,MANHATTAN,664.0,both
1100,1020120020,1060137,25,M,WEST,131,143,STREET,10030,131 WEST 143 STREET,1111.0,SAMUEL (CITY),2024-09-26,MANHATTAN,664.0,both
1101,1020110033,1060117,26,M,,649,MALCOLM X,BOULEVARD,10037,649 MALCOLM X BOULEVARD,1112.0,SAMUEL (CITY),2024-09-26,MANHATTAN,664.0,both
1102,1020110031,1060116,27,M,,645,MALCOLM X,BOULEVARD,10037,645 MALCOLM X BOULEVARD,1113.0,SAMUEL (CITY),2024-09-26,MANHATTAN,664.0,both
1103,1020110022,1060111,28,M,WEST,129,142,STREET,10030,129 WEST 142 STREET,1114.0,SAMUEL (CITY),2024-09-26,MANHATTAN,664.0,both
1104,1020110015,1060107,29,M,WEST,141,142,STREET,10030,141 WEST 142 STREET,1115.0,SAMUEL (CITY),2024-09-26,MANHATTAN,664.0,both
1105,1020130022,1060167,3,M,WEST,117,144,STREET,10030,117 WEST 144 STREET,1116.0,SAMUEL (CITY),2024-09-26,MANHATTAN,664.0,both
