,BBL,BLDG#,M,ADDRESS,ZIP CODE,CD #,FC #,SS #,SA #,CC #,BIN#
337,3014700015,6,M,1724 STERLING PLACE,11233,16,09,25,55,41,3393508
338,3014700015,6,M,1724A STERLING PLACE,11233,16,09,25,55,41,3393508
339,3014700015,6,M,1724B STERLING PLACE,11233,16,09,25,55,41,3393508
340,3014700017,6,M,1726 STERLING PLACE,11233,16,09,25,55,41,3393509
341,3014700017,6,M,1726A STERLING PLACE,11233,16,09,25,55,41,3393509
342,3014700017,6,M,1726B STERLING PLACE,11233,16,09,25,55,41,3393509
343,3014700018,6,M,1728 STERLING PLACE,11233,16,09,25,55,41,3393510
344,3014700018,6,M,1728A STERLING PLACE,11233,16,09,25,55,41,3393510
345,3014700018,6,M,1728B STERLING PLACE,11233,16,09,25,55,41,3393510
346,3014700019,6,M,1730 STERLING PLACE,11233,16,09,25,55,41,3392444
347,3014700019,6,M,1730A STERLING PLACE,11233,16,09,25,55,41,3392444
348,3014700019,6,M,1730B STERLING PLACE,11233,16,09,25,55,41,3392444
349,3014700020,6,M,1732 STERLING PLACE,11233,16,09,25,55,41,3251210
350,3014700020,6,M,1732A STERLING PLACE,11233,16,09,25,55,41,3251210
351,3014700020,6,M,1732B STERLING PLACE,11233,16,09,25,55,41,3251210
352,3014700022,6,M,1734 STERLING PLACE,11233,16,09,25,55,41,3392455
353,3014700022,6,M,1734A STERLING PLACE,11233,16,09,25,55,41,3392455
354,3014700022,6,M,1734B STERLING PLACE,11233,16,09,25,55,41,3392455
355,3014700023,6,M,1736 STERLING PLACE,11233,16,09,25,55,41,3392466
356,3014700023,6,M,1736A STERLING PLACE,11233,16,09,25,55,41,3392466
357,3014700023,6,M,1736B STERLING PLACE,11233,16,09,25,55,41,3392466
358,3014710011,7,M,497 HOWARD AVENUE,11233,16,09,25,55,41,3392621
359,3014710011,7,M,497A HOWARD AVENUE,11233,16,09,25,55,41,3392621
360,3014710011,7,M,497B HOWARD AVENUE,11233,16,09,25,55,41,3392621
361,3014710010,7,M,499 HOWARD AVENUE,11233,16,09,25,55,41,3348346
362,3014710010,7,M,499A HOWARD AVENUE,11233,16,09,25,55,41,3348346
363,3014710010,7,M,499B HOWARD AVENUE,11233,16,09,25,55,41,3348346
364,3014710009,7,M,501 HOWARD AVENUE,11233,16,09,25,55,41,3392551
365,3014710009,7,M,501A HOWARD AVENUE,11233,16,09,25,55,41,3392551
366,3014710009,7,M,501B HOWARD AVENUE,11233,16,09,25,55,41,3392551
367,3014710008,7,M,503 HOWARD AVENUE,11233,16,09,25,55,41,3393522
368,3014710008,7,M,503A HOWARD AVENUE,11233,16,09,25,55,41,3393522
369,3014710008,7,M,503B HOWARD AVENUE,11233,16,09,25,55,41,3393522
370,3014710007,7,M,505 HOWARD AVENUE,11233,16,09,25,55,41,3393520
371,3014710007,7,M,505A HOWARD AVENUE,11233,16,09,25,55,41,3393520
372,3014710007,7,M,505B HOWARD AVENUE,11233,16,09,25,55,41,3393520
373,3014710006,7,M,507 HOWARD AVENUE,11233,16,09,25,55,41,3393519
374,3014710006,7,M,507A HOWARD AVENUE,11233,16,09,25,55,41,3393519
375,3014710006,7,M,507B HOWARD AVENUE,11233,16,09,25,55,41,3393519
376,3014710005,7,M,509 HOWARD AVENUE,11233,16,09,25,55,41,3393518
377,3014710005,7,M,509A HOWARD AVENUE,11233,16,09,25,55,41,3393518
378,3014710005,7,M,509B HOWARD AVENUE,11233,16,09,25,55,41,3393518
379,3014710001,7,M,511 HOWARD AVENUE,11233,16,09,25,55,41,3039448
380,3014710001,7,M,511A HOWARD AVENUE,11233,16,09,25,55,41,3039448
381,3014710001,7,,513 HOWARD AVENUE,11233,16,09,25,55,41,3000000
382,3014710001,7,,515 HOWARD AVENUE,11233,16,09,25,55,41,3000000
383,3014710001,7,,1745 SAINT JOHNS PLACE,11233,16,09,25,55,41,3000000
384,3014710001,7,,1737 SAINT JOHNS PLACE,11233,16,09,25,55,41,3000000
385,3014710001,7,M,511B HOWARD AVENUE,11233,16,09,25,55,41,3039448
386,3014710014,8,M,1790 STERLING PLACE,11233,16,09,25,55,41,3393524
387,3014710014,8,M,1790A STERLING PLACE,11233,16,09,25,55,41,3393524
388,3014710014,8,M,1790B STERLING PLACE,11233,16,09,25,55,41,3393524
389,3014710015,8,M,1792 STERLING PLACE,11233,16,09,25,55,41,3393525
390,3014710015,8,M,1792A STERLING PLACE,11233,16,09,25,55,41,3393525
391,3014710015,8,M,1792B STERLING PLACE,11233,16,09,25,55,41,3393525
392,3014710016,8,M,1794 STERLING PLACE,11233,16,09,25,55,41,3039449
393,3014710016,8,M,1794A STERLING PLACE,11233,16,09,25,55,41,3039449
394,3014710016,8,M,1794B STERLING PLACE,11233,16,09,25,55,41,3039449
395,3014710017,8,M,1796 STERLING PLACE,11233,16,09,25,55,41,3393526
396,3014710017,8,M,1796A STERLING PLACE,11233,16,09,25,55,41,3393526
397,3014710017,8,M,1796B STERLING PLACE,11233,16,09,25,55,41,3393526
398,3014710019,8,M,1798 STERLING PLACE,11233,16,09,25,55,41,3039450
399,3014710019,8,M,1798A STERLING PLACE,11233,16,09,25,55,41,3039450
400,3014710019,8,M,1798B STERLING PLACE,11233,16,09,25,55,41,3039450
401,3014710020,8,M,1800 STERLING PLACE,11233,16,09,25,55,41,3039451
402,3014710020,8,M,1800A STERLING PLACE,11233,16,09,25,55,41,3039451
403,3014710020,8,M,1800B STERLING PLACE,11233,16,09,25,55,41,3039451
404,3014710021,8,M,1802 STERLING PLACE,11233,16,09,25,55,41,3039452
405,3014710021,8,M,1802A STERLING PLACE,11233,16,09,25,55,41,3039452
406,3014710021,8,M,1802B STERLING PLACE,11233,16,09,25,55,41,3039452
407,3014710023,8,M,1804 STERLING PLACE,11233,16,09,25,55,41,3406675
408,3014710023,8,M,1804A STERLING PLACE,11233,16,09,25,55,41,3406675
409,3014710023,8,M,1804B STERLING PLACE,11233,16,09,25,55,41,3406675
410,,8,,1810 STERLING PLACE,11233,16,09,25,55,41,
411,3014710024,8,,1814 STERLING PLACE,11233,16,09,25,55,41,3000000
412,,8,,1812 STERLING PLACE,11233,16,09,25,55,41,
413,,8,,1806 STERLING PLACE,11233,16,09,25,55,41,
414,3043710001,5,,914 VAN SICLEN AVENUE,11207,05,08,19,60,42,3324016
415,3043710001,6,M,225 WORTMAN AVENUE,11207,05,08,19,60,42,3324017
416,3043710001,7,M,215 WORTMAN AVENUE,11207,05,08,19,60,42,3324022
417,3043710001,8,M,185 WORTMAN AVENUE,11207,05,08,19,60,42,3324021
418,3043710001,8,,187 WORTMAN AVENUE,11207,05,08,19,60,42,3324021
419,3043710001,8,,183 WORTMAN AVENUE,11207,05,08,19,60,42,3324021
420,3043930001,9,M,180 WORTMAN AVENUE,11207,05,08,19,60,42,3337066
421,4160020001,17,M,54-30 BEACH CHANNEL DRIVE,11692,14,05,10,31,31,4436452
422,4160020001,18,M,56-10 BEACH CHANNEL DRIVE,11692,14,05,10,31,31,4436453
423,4160020001,19,M,56-16 BEACH CHANNEL DRIVE,11692,14,05,10,31,31,4436454
424,4160020001,2,M,54-75 ALMEDA AVENUE,11692,14,05,10,31,31,4436446
425,4160020001,20,M,414 BEACH 58TH STREET,11692,14,05,10,31,31,4436449
426,4160020001,20,,57-10 BEACH CHANNEL DRIVE,11692,14,05,10,31,31,4436449
427,4160010002,21,M,441 BEACH 51ST STREET,11691,14,05,10,31,31,4436437
428,4160010002,21,M,445 BEACH 51ST STREET,11691,14,05,10,31,31,4436437
429,4160010002,22,,434 BEACH 54TH STREET,11692,14,05,10,31,31,4436439
430,4160010002,22,M,440 BEACH 54TH STREET,11692,14,05,10,31,31,4436439
431,4160010002,22,,430 BEACH 54TH STREET,11692,14,05,10,31,31,4436439
432,4160010002,22,M,444 BEACH 54TH STREET,11692,14,05,10,31,31,4436439
433,4160020001,23,M,439 BEACH 54TH STREET,11692,14,05,10,31,31,4436448
434,4160020001,23,,447 BEACH 54TH STREET,11692,14,05,10,31,31,4436448
435,4160020001,23,M,443 BEACH 54TH STREET,11692,14,05,10,31,31,4436448
436,4160020001,24,M,434 BEACH 58TH STREET,11692,14,05,10,31,31,4436450
437,4160020001,24,M,440 BEACH 58TH STREET,11692,14,05,10,31,31,4436450
438,4160020001,3,M,54-49 ALMEDA AVENUE,11692,14,05,10,31,31,4436445
439,4160020001,4,M,54-41 ALMEDA AVENUE,11692,14,05,10,31,31,4436444
440,4160020001,5,M,54-15 ALMEDA AVENUE,11692,14,05,10,31,31,4436443
441,4160020001,6,M,54-09 ALMEDA AVENUE,11692,14,05,10,31,31,4436456
442,4160010002,7,M,51-49 ALMEDA AVENUE,11691,14,05,10,31,31,4436435
443,4160010002,8,M,51-45 ALMEDA AVENUE,11691,14,05,10,31,31,4436434
444,4160010002,9,M,51-15 ALMEDA AVENUE,11691,14,05,10,31,31,4436433
445,3013730037,2,M,1474 PARK PLACE,11213,08,09,20,55,36,3036564
446,3013730040,3,,1484 PARK PLACE,11213,08,09,20,55,36,3036565
447,3013730040,3,M,1480 PARK PLACE,11213,08,09,20,55,36,3036565
448,3013730043,4,M,208 ROCHESTER AVENUE,11213,08,09,20,55,36,3036566
449,3013730046,5,M,218 ROCHESTER AVENUE,11213,08,09,20,55,36,3036567
450,3013730049,6,M,1521 STERLING PLACE,11213,08,09,20,55,36,3036568
451,3013790039,7,M,1522 STERLING PLACE,11213,08,09,20,55,36,3036863
452,3013790039,7,,230 ROCHESTER AVENUE,11213,08,09,20,55,36,3036863
453,3013790041,8,M,232 ROCHESTER AVENUE,11213,08,09,20,55,36,3036864
454,3013790043,9,M,234 ROCHESTER AVENUE,11213,08,09,20,55,36,3036865
455,1020130022,3,M,117 WEST 144TH STREET,10030,10,13,30,71,09,1060167
456,1020110014,30,M,143 WEST 142ND STREET,10030,10,13,30,71,09,1060106
457,1020110013,31,M,145 WEST 142ND STREET,10030,10,13,30,71,09,1060105
458,1020110011,32,M,149 WEST 142ND STREET,10030,10,13,30,71,09,1060103
459,1020110061,33,M,2453 A C POWELL BOULEVARD,10030,10,13,30,71,09,1060126
460,1020110063,34,M,2449 A C POWELL BOULEVARD,10030,10,13,30,71,09,1060127
461,1020110001,35,M,2441 A C POWELL BOULEVARD,10030,10,13,30,71,09,1060101
462,1020090044,36,M,144 WEST 141ST STREET,10030,10,13,30,70,09,1060069
463,1020090063,37,M,2409 A C POWELL BOULEVARD,10030,10,13,30,70,09,1060081
464,1020090064,38,M,2407 A C POWELL BOULEVARD,10030,10,13,30,70,09,1060082
465,1020130018,4,M,125 WEST 144TH STREET,10030,10,13,30,71,09,1060165
466,1020070045,44,M,116 WEST 139TH STREET,10030,10,13,30,70,09,1060039
467,1020070043,45,M,112 WEST 139TH STREET,10030,10,13,30,70,09,1060038
468,1020120025,48,,669 LENOX AVENUE,10037,10,13,30,71,09,1085366
469,1020120025,49,,103 WEST 143RD STREET,10030,10,13,30,71,09,1085367
470,1020120025,49,,105 WEST 143RD STREET,10030,10,13,30,71,09,1085367
471,1020130016,5,M,129 WEST 144TH STREET,10030,10,13,30,71,09,1060164
472,1020130014,6,M,133 WEST 144TH STREET,10030,10,13,30,71,09,1060163
473,1020120052,7,M,148 WEST 144TH STREET,10030,10,13,30,71,09,1060150
474,1020120056,8,M,158 WEST 144TH STREET,10030,10,13,30,71,09,1060152
475,1020120058,9,M,162 WEST 144TH STREET,10030,10,13,30,71,09,1060154
476,2026260001,2,M,825 CAULDWELL AVENUE,10456,01,15,32,79,17,2091325
477,2026260001,2,M,829 CAULDWELL AVENUE,10456,01,15,32,79,17,2091325
478,2026260001,3,M,611 EAST 158TH STREET,10456,01,15,32,79,17,2091328
479,2026260001,3,M,615 EAST 158TH STREET,10456,01,15,32,79,17,2091328
480,2026260001,3,M,625 EAST 158TH STREET,10456,01,15,32,79,17,2091328
481,2026260001,3,M,635 EAST 158TH STREET,10456,01,15,32,79,17,2091328
482,2026260001,3,M,645 EAST 158TH STREET,10456,01,15,32,79,17,2091328
483,2026260001,4,M,854 EAGLE AVENUE,10456,01,15,32,79,17,2091327
484,2026260001,4,M,850 EAGLE AVENUE,10456,01,15,32,79,17,2091327
485,2026260001,4,M,844 EAGLE AVENUE,10456,01,15,32,79,17,2091327
486,2026260001,4,M,840 EAGLE AVENUE,10456,01,15,32,79,17,2091327
487,2026260001,4,M,834 EAGLE AVENUE,10456,01,15,32,79,17,2091327
488,2026260001,4,M,830 EAGLE AVENUE,10456,01,15,32,79,17,2091327
489,2031430155,1,,360 FORD STREET,10457,05,15,33,86,15,2092394
490,2031430155,1,M,"365 FORD STREET, WING A",10457,05,15,33,86,15,2092394
491,2031430155,1,M,"365 FORD STREET, WING B",10457,05,15,33,86,15,2092394
492,2031430155,1,,353 FORD STREET,10457,05,15,33,86,15,2092394
493,2031430155,1,,355 FORD STREET,10457,05,15,33,86,15,2092394
494,2031430155,1,M,"365 FORD STREET, WING C",10457,05,15,33,86,15,2092394
495,2031430155,1,,365 FORD STREET,10457,05,15,33,86,15,2092394
496,2031430155,1,M,"365 EAST 183RD STREET, WING D",10458,05,15,33,86,15,2092394
497,2031430155,1,M,"365 EAST 183RD STREET, WING E",10458,05,15,33,86,15,2092394
498,2031430155,1,,355 EAST 183RD STREET,10458,05,15,33,86,15,2092394
499,2031430155,1,M,"365 EAST 183RD STREET, WING F",10458,05,15,33,86,15,2092394
500,3013410001,1,M,1575 DEAN STREET,11213,08,09,20,56,36,3324581
501,3013410001,1,M,87 TROY AVENUE,11213,08,09,20,56,36,3324581
502,3013410012,2,M,1620 PACIFIC STREET,11213,08,09,20,56,36,3035671
503,3013410012,2,M,1630 PACIFIC STREET,11213,08,09,20,56,36,3341632
504,3013410012,2,,1640 PACIFIC STREET,11213,08,09,20,56,36,3341633
505,3013410012,2,M,1642 PACIFIC STREET,11213,08,09,20,56,36,3341633
506,3013410012,2,M,1650 PACIFIC STREET,11213,08,09,20,56,36,3341634
507,3013410012,2,M,1660 PACIFIC STREET,11213,08,09,20,56,36,3341635
508,3013410012,2,M,1670 PACIFIC STREET,11213,08,09,20,56,36,3341636
509,3013410012,2,,1672 PACIFIC STREET,11213,08,09,20,56,36,3341636
510,3013410012,2,M,80 SCHENECTADY AVENUE,11213,08,09,20,56,36,3341637
511,3021410019,4,,188 MARCY AVENUE,11211,01,07,18,50,34,3341977
512,3021410019,4,M,190 MARCY AVENUE,11211,01,07,18,50,34,3341977
513,3021410019,5,,227 DIVISION AVENUE,11211,01,07,18,50,34,3251682
514,3021410019,5,,221 DIVISION AVENUE,11211,01,07,18,50,34,3251682
515,3021410019,5,M,225 DIVISION AVENUE,11211,01,07,18,50,34,3251682
516,3021410019,5,,223 DIVISION AVENUE,11211,01,07,18,50,34,3251682
517,3030260001,13,M,171 SCHOLES STREET,11206,01,07,18,53,34,3344974
518,3030260001,14,M,181 SCHOLES STREET,11206,01,07,18,53,34,3344948
519,3030260001,14,M,182 STAGG WALK,11206,01,07,18,53,34,3344948
520,3030260001,14,M,180 STAGG WALK,11206,01,07,18,53,34,3344948
521,3030260001,14,M,178 STAGG WALK,11206,01,07,18,53,34,3344948
522,3030260001,14,M,186 STAGG WALK,11206,01,07,18,53,34,3344948
523,3030260001,14,M,184 STAGG WALK,11206,01,07,18,53,34,3344948
524,3030260001,14,M,183 SCHOLES STREET,11206,01,07,18,53,34,3344948
525,3030260001,14,M,185 SCHOLES STREET,11206,01,07,18,53,34,3344948
526,3030270001,15,M,197 TEN EYCK WALK,11206,01,07,18,53,34,3338398
527,3030270001,15,M,199 TEN EYCK WALK,11206,01,07,18,53,34,3338398
528,3030270001,15,M,198 MAUJER STREET,11206,01,07,18,53,34,3338398
529,3030270001,15,M,196 MAUJER STREET,11206,01,07,18,53,34,3338398
530,3030270001,15,M,200 MAUJER STREET,11206,01,07,18,53,34,3338398
531,3030270001,15,M,201 TEN EYCK WALK,11206,01,07,18,53,34,3338398
532,3030270001,15,M,203 TEN EYCK WALK,11206,01,07,18,53,34,3338398
533,3030270001,15,M,205 TEN EYCK WALK,11206,01,07,18,53,34,3338398
534,3030270001,16,M,219 TEN EYCK WALK,11206,01,07,18,53,34,3344982
535,3030270001,16,M,216 MAUJER STREET,11206,01,07,18,53,34,3344982
536,3030270001,16,M,214 MAUJER STREET,11206,01,07,18,53,34,3344982
537,3030270001,16,M,220 MAUJER STREET,11206,01,07,18,53,34,3344982
538,3030270001,16,,138 BUSHWICK AVENUE,11206,01,07,18,53,34,3344982
539,3030270001,16,,136 BUSHWICK AVENUE,11206,01,07,18,53,34,3344982
540,3030270001,16,M,218 MAUJER STREET,11206,01,07,18,53,34,3344982
541,3030270001,16,,134 BUSHWICK AVENUE,11206,01,07,18,53,34,3344982
542,3030270001,16,,132 BUSHWICK AVENUE,11206,01,07,18,53,34,3344982
543,3030270001,16,,130 BUSHWICK AVENUE,11206,01,07,18,53,34,3344982
544,3030270001,16,,128 BUSHWICK AVENUE,11206,01,07,18,53,34,3344982
545,3030270001,16,M,221 TEN EYCK WALK,11206,01,07,18,53,34,3344982
546,3030270001,16,M,223 TEN EYCK WALK,11206,01,07,18,53,34,3344982
547,3030270001,16,,124 BUSHWICK AVENUE,11206,01,07,18,53,34,3344982
548,3030270001,16,,122 BUSHWICK AVENUE,11206,01,07,18,53,34,3344982
549,3030270001,17,M,200 TEN EYCK WALK,11206,01,07,18,53,34,3344992
550,3030270001,17,M,202 TEN EYCK WALK,11206,01,07,18,53,34,3344992
551,3030270001,17,M,211 STAGG WALK,11206,01,07,18,53,34,3344992
552,3030270001,17,M,213 STAGG WALK,11206,01,07,18,53,34,3344992
553,3030270001,17,M,215 STAGG WALK,11206,01,07,18,53,34,3344992
554,3030270001,18,M,222 TEN EYCK WALK,11206,01,07,18,53,34,3338402
555,3030270001,18,M,224 TEN EYCK WALK,11206,01,07,18,53,34,3338402
556,3030270001,18,M,226 TEN EYCK WALK,11206,01,07,18,53,34,3338402
557,3030270001,18,M,233 STAGG WALK,11206,01,07,18,53,34,3338402
558,3030270001,18,M,235 STAGG WALK,11206,01,07,18,53,34,3338402
559,3030270001,19,M,196 STAGG WALK,11206,01,07,18,53,34,3345008
560,3030270001,19,M,199 SCHOLES STREET,11206,01,07,18,53,34,3345008
561,3030270001,19,M,197 SCHOLES STREET,11206,01,07,18,53,34,3345008
562,3030270001,19,M,195 SCHOLES STREET,11206,01,07,18,53,34,3345008
563,3030270001,19,M,201 SCHOLES STREET,11206,01,07,18,53,34,3345008
564,3030270001,19,M,203 SCHOLES STREET,11206,01,07,18,53,34,3345008
565,3030270001,19,M,205 SCHOLES STREET,11206,01,07,18,53,34,3345008
566,3030240001,2,M,109 TEN EYCK WALK,11206,01,07,18,53,34,3327882
567,3030240001,2,M,110 MAUJER STREET,11206,01,07,18,53,34,3327882
568,3030240001,2,M,108 MAUJER STREET,11206,01,07,18,53,34,3327882
569,3030240001,2,M,114 MAUJER STREET,11206,01,07,18,53,34,3327882
570,3030240001,2,M,112 MAUJER STREET,11206,01,07,18,53,34,3327882
571,3030240001,2,M,111 TEN EYCK WALK,11206,01,07,18,53,34,3327882
572,3030240001,2,M,113 TEN EYCK WALK,11206,01,07,18,53,34,3327882
573,3030270001,20,M,215 SCHOLES STREET,11206,01,07,18,53,34,3344998
574,3030270001,20,M,218 STAGG WALK,11206,01,07,18,53,34,3344998
575,3030270001,20,M,216 STAGG WALK,11206,01,07,18,53,34,3344998
576,3030270001,20,M,214 STAGG WALK,11206,01,07,18,53,34,3344998
577,3030270001,20,,178 BUSHWICK AVENUE,11206,01,07,18,53,34,3344998
578,3030270001,20,M,222 STAGG WALK,11206,01,07,18,53,34,3344998
579,3030270001,20,,172 BUSHWICK AVENUE,11206,01,07,18,53,34,3344998
580,3030270001,20,M,220 STAGG WALK,11206,01,07,18,53,34,3344998
581,3030270001,20,,176 BUSHWICK AVENUE,11206,01,07,18,53,34,3344998
582,3030270001,20,M,217 SCHOLES STREET,11206,01,07,18,53,34,3344998
583,3030270001,20,M,219 SCHOLES STREET,11206,01,07,18,53,34,3344998
584,3030250070,21,,195 GRAHAM AVENUE,11206,01,07,18,53,34,3070826
585,3030240001,3,M,90 TEN EYCK WALK,11206,01,07,18,53,34,3327879
586,3030240001,3,M,92 TEN EYCK WALK,11206,01,07,18,53,34,3327879
587,3030240001,3,M,101 STAGG WALK,11206,01,07,18,53,34,3327879
588,3030240001,3,M,99 STAGG WALK,11206,01,07,18,53,34,3327879
589,3030240001,3,M,97 STAGG WALK,11206,01,07,18,53,34,3327879
590,3030240001,4,M,110 TEN EYCK WALK,11206,01,07,18,53,34,3327881
591,3030240001,4,M,112 TEN EYCK WALK,11206,01,07,18,53,34,3327881
592,3030240001,4,M,114 TEN EYCK WALK,11206,01,07,18,53,34,3327881
593,3030240001,4,M,123 STAGG WALK,11206,01,07,18,53,34,3327881
594,3030240001,4,M,125 STAGG WALK,11206,01,07,18,53,34,3327881
595,3030240001,5,M,88 STAGG WALK,11206,01,07,18,53,34,3327878
596,3030240001,5,M,95 SCHOLES STREET,11206,01,07,18,53,34,3327878
597,3030240001,5,M,93 SCHOLES STREET,11206,01,07,18,53,34,3327878
598,3030240001,5,M,91 SCHOLES STREET,11206,01,07,18,53,34,3327878
599,3030240001,5,M,101 SCHOLES STREET,11206,01,07,18,53,34,3327878
600,3030240001,5,M,99 SCHOLES STREET,11206,01,07,18,53,34,3327878
601,3030240001,5,M,97 SCHOLES STREET,11206,01,07,18,53,34,3327878
602,3030240001,6,M,106 STAGG WALK,11206,01,07,18,53,34,3344259
603,3030240001,6,M,108 STAGG WALK,11206,01,07,18,53,34,3344259
604,3030240001,6,M,110 STAGG WALK,11206,01,07,18,53,34,3344259
605,3030240001,6,M,111 SCHOLES STREET,11206,01,07,18,53,34,3344259
606,3030240001,6,M,115 SCHOLES STREET,11206,01,07,18,53,34,3344259
607,3030240001,6,M,113 SCHOLES STREET,11206,01,07,18,53,34,3344259
608,3030240001,6,M,112 STAGG WALK,11206,01,07,18,53,34,3344259
609,3030240001,6,M,114 STAGG WALK,11206,01,07,18,53,34,3344259
610,3030250046,7,M,123 TEN EYCK WALK,11206,01,07,18,53,34,3344926
611,3030250046,7,M,125 TEN EYCK WALK,11206,01,07,18,53,34,3344926
612,3030250046,7,M,126 MAUJER STREET,11206,01,07,18,53,34,3344926
613,3030250046,7,M,124 MAUJER STREET,11206,01,07,18,53,34,3344926
614,3030250046,7,M,128 MAUJER STREET,11206,01,07,18,53,34,3344926
615,3030250046,7,M,127 TEN EYCK WALK,11206,01,07,18,53,34,3344926
616,3030250046,7,M,129 TEN EYCK WALK,11206,01,07,18,53,34,3344926
617,3030250046,7,M,131 TEN EYCK WALK,11206,01,07,18,53,34,3344926
618,3030250046,8,M,143 TEN EYCK WALK,11206,01,07,18,53,34,3327884
619,3030250046,8,M,145 TEN EYCK WALK,11206,01,07,18,53,34,3327884
620,3030250046,8,M,144 MAUJER STREET,11206,01,07,18,53,34,3327884
621,3030250046,8,,239 GRAHAM AVENUE,11206,01,07,18,53,34,3327884
622,3030250046,8,,237 GRAHAM AVENUE,11206,01,07,18,53,34,3327884
623,3030250046,8,M,142 MAUJER STREET,11206,01,07,18,53,34,3327884
624,3030250046,8,M,146 MAUJER STREET,11206,01,07,18,53,34,3327884
625,3030250046,8,,152 MAUJER STREET,11206,01,07,18,53,34,3327884
626,3030250046,8,,243 GRAHAM AVENUE,11206,01,07,18,53,34,3327884
627,3030250046,8,,245 GRAHAM AVENUE,11206,01,07,18,53,34,3327884
628,3030250046,8,,247 GRAHAM AVENUE,11206,01,07,18,53,34,3327884
629,3030250046,8,,241 GRAHAM AVENUE,11206,01,07,18,53,34,3327884
630,3030250046,8,M,147 TEN EYCK WALK,11206,01,07,18,53,34,3327884
631,3030250046,8,,235 GRAHAM AVENUE,11206,01,07,18,53,34,3327884
632,3030250046,8,M,149 TEN EYCK WALK,11206,01,07,18,53,34,3327884
633,3030250046,8,,231 GRAHAM AVENUE,11206,01,07,18,53,34,3327884
634,3030250046,8,,233 GRAHAM AVENUE,11206,01,07,18,53,34,3327884
635,3030250046,8,M,151 TEN EYCK WALK,11206,01,07,18,53,34,3327884
636,3030260001,9,,238 GRAHAM AVENUE,11206,01,07,18,53,34,3327887
637,3030260001,9,M,161 TEN EYCK WALK,11206,01,07,18,53,34,3327887
638,3030260001,9,,240 GRAHAM AVENUE,11206,01,07,18,53,34,3327887
639,3030260001,9,,242 GRAHAM AVENUE,11206,01,07,18,53,34,3327887
640,3030260001,9,,244 GRAHAM AVENUE,11206,01,07,18,53,34,3327887
641,3030260001,9,M,163 TEN EYCK WALK,11206,01,07,18,53,34,3327887
642,3030260001,9,,248 GRAHAM AVENUE,11206,01,07,18,53,34,3327887
643,3030260001,9,,246 GRAHAM AVENUE,11206,01,07,18,53,34,3327887
644,3030260001,9,M,162 MAUJER STREET,11206,01,07,18,53,34,3327887
645,3030260001,9,,250 GRAHAM AVENUE,11206,01,07,18,53,34,3327887
646,3030260001,9,,252 GRAHAM AVENUE,11206,01,07,18,53,34,3327887
647,3030260001,9,,254 GRAHAM AVENUE,11206,01,07,18,53,34,3327887
648,3030260001,9,M,160 MAUJER STREET,11206,01,07,18,53,34,3327887
649,3030260001,9,M,164 MAUJER STREET,11206,01,07,18,53,34,3327887
650,3030260001,9,M,165 TEN EYCK WALK,11206,01,07,18,53,34,3327887
651,3030260001,9,M,167 TEN EYCK WALK,11206,01,07,18,53,34,3327887
652,3030260001,9,M,169 TEN EYCK WALK,11206,01,07,18,53,34,3327887
653,2031300100,1,,2021 BOSTON ROAD,10460,06,15,32,87,15,2013245
654,2031300100,1,,1012 EAST 178TH STREET,10460,06,15,32,87,15,2013245
655,2031300100,1,,1030 EAST 178TH STREET,10460,06,15,32,87,15,2013245
656,2031300100,1,M,1010 EAST 178TH STREET,10460,06,15,32,87,15,2013245
657,2031300100,1,,2021 BOSTON ROAD,10460,06,15,32,87,15,2013245
658,2031300100,1,,1012 EAST 178TH STREET,10460,06,15,32,87,15,2013245
659,2031300100,1,,1030 EAST 178TH STREET,10460,06,15,32,87,15,2013245
660,2031300100,1,M,1010 EAST 178TH STREET,10460,06,15,32,87,15,2013245
661,2031300100,1,,2021 BOSTON ROAD,10460,06,15,32,87,15,2013245
662,2031300100,1,,1012 EAST 178TH STREET,10460,06,15,32,87,15,2013245
663,2031300100,1,,1030 EAST 178TH STREET,10460,06,15,32,87,15,2013245
664,2031300100,1,M,1010 EAST 178TH STREET,10460,06,15,32,87,15,2013245
665,3035320030,1,,114 TAPSCOTT STREET,11212,16,09,25,55,41,3081191
666,3035320030,1,M,104 TAPSCOTT STREET,11212,16,09,25,55,41,3081191
667,1016830018,1,M,335 EAST 111TH STREET,10029,11,13,29,68,08,1052877
668,,1,M,344 EAST 28TH STREET,10016,06,12,59,74,02,
669,1009330025,1,,344GAR EAST 28TH STREET,10016,06,12,59,74,02,1020611
670,1009330025,1,,342 EAST 28TH STREET,10016,06,12,59,74,02,1020611
671,1009330025,1,,346 EAST 28TH STREET,10016,06,12,59,74,02,1020611
672,1009330025,1,,340 EAST 28TH STREET,10016,06,12,59,74,02,1020611
673,,,,590 WARREN STREET,11217,06,10,26,52,39,
674,3004010001,1,M,572 WARREN STREET,11217,06,10,26,52,39,3006388
675,3004010001,1,,568 WARREN STREET,11217,06,10,26,52,39,3006388
676,3004010001,1,,565 BALTIC STREET,11217,06,10,26,52,39,3006388
677,3004010001,1,M,574 WARREN STREET,11217,06,10,26,52,39,3006388
678,,2,,590 WARREN STREET -TEMPORARY ADDRESS,,,,,,,
679,3017940181,,,513 GREENE AVENUE,11216,03,08,25,56,36,3000000
680,3017940120,1,M,362 CLIFTON PLACE,11216,03,08,25,56,36,3050204
