,Unnamed: 0,bbl,bldg#,m,direction,house_num,street_name,street_type,zip,full_address,index,development,transfer_date,borough,units,_merge,violationid,buildingid,registrationid,boroid,bin,housenumber,lowhousenumber,highhousenumber,streetname,class,inspectiondate,approveddate,originalcertifybydate,originalcorrectbydate,newcertifybydate,newcorrectbydate,certifieddate,ordernumber,novid,novdescription,novissueddate,currentstatusid,currentstatus,currentstatusdate,novtype,violationstatus,rentimpairing,inspectiondate_year,novissued_year
12118,1019,1020080013,1,M,WEST,120,140,STREET,10030,120 WEST 140 STREET,1058,PUBLIC SCHOOL 139 (CONVERSION),11/30/20,MANHATTAN,125,both,3127411,41400,140419.0,1,1060054.0,120,112,136,WEST 140 STREET,B,1991-08-30,1991-08-30,11/18/1991,11/11/1991,,,,566.0,678646.0,§ 27-2018 ADM CODE ABATE THE NUISANCE CONSISTING OF VERMIN WATER BUGS 1 STY NORTHEAST APT NIP.,1991-09-24,19.0,VIOLATION CLOSED,10/27/2023,Original,Close,N,1991,1991.0
12119,1019,1020080013,1,M,WEST,120,140,STREET,10030,120 WEST 140 STREET,1058,PUBLIC SCHOOL 139 (CONVERSION),11/30/20,MANHATTAN,125,both,3127415,41400,140419.0,1,1060054.0,120,112,136,WEST 140 STREET,A,1995-09-13,1995-09-13,11/26/2006,11/12/2006,,,,501.0,2770874.0,"§ 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE IMPROPERLY COUNTERBALANCE LOWER WINDOW SASHES THRU OUT 3 STY SOUTHEAST APT N3R. , SECTION '' ''",2006-07-28,19.0,VIOLATION CLOSED,07/18/2022,Reissued,Close,N,1995,2006.0
12120,1019,1020080013,1,M,WEST,120,140,STREET,10030,120 WEST 140 STREET,1058,PUBLIC SCHOOL 139 (CONVERSION),11/30/20,MANHATTAN,125,both,3127416,41400,140419.0,1,1060054.0,120,112,136,WEST 140 STREET,A,1995-09-13,1995-09-13,11/26/2006,11/12/2006,,,,509.0,2770874.0,"§ 27-2005 ADM CODE PROPERLY SECURE THE LOOSE WASHBASIN AT NORTH WALL AT BATHROOM 3 STY SOUTHEAST APT N3R. , SECTION '' ''",2006-07-28,19.0,VIOLATION CLOSED,07/18/2022,Reissued,Close,N,1995,2006.0
12125,1019,1020080013,1,M,WEST,120,140,STREET,10030,120 WEST 140 STREET,1058,PUBLIC SCHOOL 139 (CONVERSION),11/30/20,MANHATTAN,125,both,3127419,41400,140419.0,1,1060054.0,120,112,136,WEST 140 STREET,B,1996-04-02,1996-04-02,06/10/1996,06/03/1996,,,,566.0,678651.0,"§ 27-2018 ADM CODE ABATE THE NUISANCE CONSISTING OF VERMIN MICE KITCHEN 3 STY NORTHWEST APT S3P. , SECTION '' ''",1996-04-16,19.0,VIOLATION CLOSED,07/18/2022,Original,Close,N,1996,1996.0
12128,1019,1020080013,1,M,WEST,120,140,STREET,10030,120 WEST 140 STREET,1058,PUBLIC SCHOOL 139 (CONVERSION),11/30/20,MANHATTAN,125,both,12460085,41400,140419.0,1,1060054.0,120,112,136,WEST 140 STREET,C,2018-07-02,2018-07-06,07/22/2018,07/17/2018,,,,526.0,6133515.0,"§ 27-2005, 2007 ADM CODE REMOVE THE ILLEGAL FASTENING CONSISTING OF AN UNACCEPTABLE ELECTROMAGNETIC LOCKING DEVICE INSTALLEDAT THE BUILDING ENTRANCE DOOR , 1st STORY",2018-07-09,19.0,VIOLATION CLOSED,07/18/2022,Original,Close,Y,2018,2018.0
12129,1019,1020080013,1,M,WEST,120,140,STREET,10030,120 WEST 140 STREET,1058,PUBLIC SCHOOL 139 (CONVERSION),11/30/20,MANHATTAN,125,both,12460093,41400,140419.0,1,1060054.0,120,112,136,WEST 140 STREET,B,2018-07-02,2018-07-06,08/27/2018,08/13/2018,,,,504.0,6133514.0,"§ 27-2005 ADM CODE PROVIDE SECURITY IN THE EVENT OF A POWER OUTAGE BY MEANS OF A HEAVY DUTY LOCK AND LATCH SET AT THE BUILDING ENTRANCE DOOR , 1st STORY",2018-07-09,19.0,VIOLATION CLOSED,07/18/2022,Original,Close,N,2018,2018.0
12130,1019,1020080013,1,M,WEST,120,140,STREET,10030,120 WEST 140 STREET,1058,PUBLIC SCHOOL 139 (CONVERSION),11/30/20,MANHATTAN,125,both,3127408,41400,140419.0,1,1060054.0,120,112,136,WEST 140 STREET,A,1991-06-13,1991-06-13,11/26/2006,11/12/2006,,,,529.0,2770874.0,"§ 27-2005 ADM CODE REFIT WINDOWS THRU OUT 2 STY NORTH APT N2H. , SECTION '' ''",2006-07-28,19.0,VIOLATION CLOSED,07/28/2022,Reissued,Close,N,1991,2006.0
12131,1019,1020080013,1,M,WEST,120,140,STREET,10030,120 WEST 140 STREET,1058,PUBLIC SCHOOL 139 (CONVERSION),11/30/20,MANHATTAN,125,both,10532594,41400,140419.0,1,1060054.0,120,112,136,WEST 140 STREET,I,2015-02-03,2015-02-03,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,01/15/2019,,Close,N,2015,
12132,1019,1020080013,1,M,WEST,120,140,STREET,10030,120 WEST 140 STREET,1058,PUBLIC SCHOOL 139 (CONVERSION),11/30/20,MANHATTAN,125,both,10893886,41400,140419.0,1,1060054.0,120,112,136,WEST 140 STREET,I,2015-10-02,2015-10-02,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,01/15/2019,,Close,N,2015,
12133,1019,1020080013,1,M,WEST,120,140,STREET,10030,120 WEST 140 STREET,1058,PUBLIC SCHOOL 139 (CONVERSION),11/30/20,MANHATTAN,125,both,11461549,41400,140419.0,1,1060054.0,120,112,136,WEST 140 STREET,I,2016-10-27,2016-10-27,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,01/15/2019,,Close,N,2016,
12134,1019,1020080013,1,M,WEST,120,140,STREET,10030,120 WEST 140 STREET,1058,PUBLIC SCHOOL 139 (CONVERSION),11/30/20,MANHATTAN,125,both,12060430,41400,140419.0,1,1060054.0,120,112,136,WEST 140 STREET,I,2017-11-09,2017-11-09,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,01/15/2019,,Close,N,2017,
12135,1019,1020080013,1,M,WEST,120,140,STREET,10030,120 WEST 140 STREET,1058,PUBLIC SCHOOL 139 (CONVERSION),11/30/20,MANHATTAN,125,both,12637127,41400,140419.0,1,1060054.0,120,112,136,WEST 140 STREET,I,2018-10-10,2018-10-10,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,01/15/2019,,Close,N,2018,
12146,1019,1020080013,1,M,WEST,120,140,STREET,10030,120 WEST 140 STREET,1058,PUBLIC SCHOOL 139 (CONVERSION),11/30/20,MANHATTAN,125,both,3127404,41400,140419.0,1,1060054.0,120,112,136,WEST 140 STREET,B,1990-01-07,1990-01-07,03/26/1990,03/19/1990,,,,579.0,678643.0,"§ 27-2026 ADM CODE REPAIR THE LEAKY AND/OR DEFECTIVE FAUCETS BATHROOM BATHTUB 1 STY SOUTH APT S1H. , SECTION '' ''",1990-01-30,19.0,VIOLATION CLOSED,04/19/2023,Original,Close,N,1990,1990.0
12147,1019,1020080013,1,M,WEST,120,140,STREET,10030,120 WEST 140 STREET,1058,PUBLIC SCHOOL 139 (CONVERSION),11/30/20,MANHATTAN,125,both,3127405,41400,140419.0,1,1060054.0,120,112,136,WEST 140 STREET,A,1991-06-13,1991-06-13,11/26/2006,11/12/2006,,,,556.0,2770874.0,"§ 27-2013 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT WALLS CEILING AND WOODWORK THRU OUT 2 STY NORTH APT N2H. , SECTION '' ''",2006-07-28,19.0,VIOLATION CLOSED,07/28/2022,Reissued,Close,N,1991,2006.0
12148,1019,1020080013,1,M,WEST,120,140,STREET,10030,120 WEST 140 STREET,1058,PUBLIC SCHOOL 139 (CONVERSION),11/30/20,MANHATTAN,125,both,3127406,41400,140419.0,1,1060054.0,120,112,136,WEST 140 STREET,B,1991-06-13,1991-06-13,08/19/1991,08/12/1991,,,,508.0,678645.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR WALLS WEST ROOM 2 STY NORTH APT N2H. , SECTION '' ''",1991-06-25,19.0,VIOLATION CLOSED,07/28/2022,Original,Close,N,1991,1991.0
12149,1019,1020080013,1,M,WEST,120,140,STREET,10030,120 WEST 140 STREET,1058,PUBLIC SCHOOL 139 (CONVERSION),11/30/20,MANHATTAN,125,both,3127407,41400,140419.0,1,1060054.0,120,112,136,WEST 140 STREET,B,1991-06-13,1991-06-13,08/19/1991,08/12/1991,,,,566.0,678645.0,"§ 27-2018 ADM CODE ABATE THE NUISANCE CONSISTING OF VERMIN MICE AND ROACHES 2 STY NORTH APT N2H KITCHEN. , SECTION '' ''",1991-06-25,19.0,VIOLATION CLOSED,07/28/2022,Original,Close,N,1991,1991.0
12150,1019,1020080013,1,M,WEST,120,140,STREET,10030,120 WEST 140 STREET,1058,PUBLIC SCHOOL 139 (CONVERSION),11/30/20,MANHATTAN,125,both,3127409,41400,140419.0,1,1060054.0,120,112,136,WEST 140 STREET,A,1991-06-13,1991-06-13,11/26/2006,11/12/2006,,,,505.0,2770874.0,"§ 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE ASPHALT MOULDING AT FRONT ROOM AND KITCHEN 2 STY NORTH APT N2H. , SECTION '' ''",2006-07-28,19.0,VIOLATION CLOSED,07/28/2022,Reissued,Close,N,1991,2006.0
12151,1019,1020080013,1,M,WEST,120,140,STREET,10030,120 WEST 140 STREET,1058,PUBLIC SCHOOL 139 (CONVERSION),11/30/20,MANHATTAN,125,both,3127410,41400,140419.0,1,1060054.0,120,112,136,WEST 140 STREET,B,1991-08-30,1991-08-30,11/18/1991,11/11/1991,,,,505.0,678646.0,§ 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE LOWER SASH WINDOW GLASS NORTHEAST ROOM 1 STY NORTHEAST APT NIP.,1991-09-24,19.0,VIOLATION CLOSED,10/27/2023,Original,Close,N,1991,1991.0
12152,1019,1020080013,1,M,WEST,120,140,STREET,10030,120 WEST 140 STREET,1058,PUBLIC SCHOOL 139 (CONVERSION),11/30/20,MANHATTAN,125,both,3127413,41400,140419.0,1,1060054.0,120,112,136,WEST 140 STREET,B,1993-06-30,1993-06-30,09/06/1993,08/30/1993,,,,501.0,678648.0,"§ 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE AMD OR MAKE OPERABLE WINDOW 3 STY SOUTHEAST AT EAST APT N3R. , SECTION '' ''",1993-07-13,19.0,VIOLATION CLOSED,07/18/2022,Original,Close,N,1993,1993.0
12153,1019,1020080013,1,M,WEST,120,140,STREET,10030,120 WEST 140 STREET,1058,PUBLIC SCHOOL 139 (CONVERSION),11/30/20,MANHATTAN,125,both,3127414,41400,140419.0,1,1060054.0,120,112,136,WEST 140 STREET,B,1993-06-30,1993-06-30,09/06/1993,08/30/1993,,,,501.0,678648.0,"§ 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE RESTORE CLOSET DOORS ON TRACK AT PRIVATE HALL 3 STY SOUTHEAST AT WEST SECTION APT N3R. , SECTION '' ''",1993-07-13,19.0,VIOLATION CLOSED,07/18/2022,Original,Close,N,1993,1993.0
12154,1019,1020080013,1,M,WEST,120,140,STREET,10030,120 WEST 140 STREET,1058,PUBLIC SCHOOL 139 (CONVERSION),11/30/20,MANHATTAN,125,both,3127417,41400,140419.0,1,1060054.0,120,112,136,WEST 140 STREET,C,1995-10-05,1995-10-05,11/22/1995,11/20/1995,,,,670.0,678650.0,"§ 27-2031 ADM CODE PROVIDE HOT WATER AT ALL HOT WATER FIXTURES BATHROOM AND KITCHEN 4 STY APT 4A. , SECTION '' ''",1995-10-31,19.0,VIOLATION CLOSED,08/01/2022,Original,Close,Y,1995,1995.0
12155,1019,1020080013,1,M,WEST,120,140,STREET,10030,120 WEST 140 STREET,1058,PUBLIC SCHOOL 139 (CONVERSION),11/30/20,MANHATTAN,125,both,3127418,41400,140419.0,1,1060054.0,120,112,136,WEST 140 STREET,B,1996-04-02,1996-04-02,06/10/1996,06/03/1996,,,,501.0,678651.0,"§ 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE CONTROL VALVE OVEN STOVE KITCHEN 3 STY NORTHWEST APT S3P. , SECTION '' ''",1996-04-16,19.0,VIOLATION CLOSED,07/18/2022,Original,Close,N,1996,1996.0
12156,1019,1020080013,1,M,WEST,120,140,STREET,10030,120 WEST 140 STREET,1058,PUBLIC SCHOOL 139 (CONVERSION),11/30/20,MANHATTAN,125,both,3127420,41400,140419.0,1,1060054.0,120,112,136,WEST 140 STREET,B,1996-04-02,1996-04-02,06/10/1996,06/03/1996,,,,506.0,678651.0,"§ 27-2005 ADM CODE REPLACE WITH NEW THE MISSING BASEBOARD MOLDING NORTHEAST ROOM & PRIVATE HALL 3 STY NORTHWEST APT S3P. , SECTION '' ''",1996-04-16,19.0,VIOLATION CLOSED,07/18/2022,Original,Close,N,1996,1996.0
12157,1019,1020080013,1,M,WEST,120,140,STREET,10030,120 WEST 140 STREET,1058,PUBLIC SCHOOL 139 (CONVERSION),11/30/20,MANHATTAN,125,both,3127421,41400,140419.0,1,1060054.0,120,112,136,WEST 140 STREET,A,1996-11-06,1996-11-06,11/26/2006,11/12/2006,,,,772.0,2770874.0,§ 27-2098 ADM CODE FILE WITH THIS DEPARTMENT A REGISTRATION STATEMENT FOR BUILDING.,2006-07-28,9.0,VIOLATION DISMISSED,03/10/2015,Reissued,Close,Y,1996,2006.0
12158,1019,1020080013,1,M,WEST,120,140,STREET,10030,120 WEST 140 STREET,1058,PUBLIC SCHOOL 139 (CONVERSION),11/30/20,MANHATTAN,125,both,3127422,41400,140419.0,1,1060054.0,120,112,136,WEST 140 STREET,B,1997-09-12,1997-09-12,11/17/1997,11/10/1997,,,,501.0,678653.0,"§ 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE RUBBERIZED BASEBOARD MOLDING THRU OUT 3 STY SOUTH SECTION APT S3P. , SECTION '' ''",1997-09-23,19.0,VIOLATION CLOSED,07/18/2022,Original,Close,N,1997,1997.0
12159,1019,1020080013,1,M,WEST,120,140,STREET,10030,120 WEST 140 STREET,1058,PUBLIC SCHOOL 139 (CONVERSION),11/30/20,MANHATTAN,125,both,3127423,41400,140419.0,1,1060054.0,120,112,136,WEST 140 STREET,B,1997-09-12,1997-09-12,11/17/1997,11/10/1997,,,,593.0,678653.0,"§ 27-2026 ADM CODE REPAIR THE FLUSHING APPARATUS AND MAINTAIN SAME SO AS TO FLUSH EFFECTIVELY THE WATER CLOSET WATERCLOSET 3 STY SOUTH SECTION APT S3P. , SECTION '' ''",1997-09-23,19.0,VIOLATION CLOSED,07/18/2022,Original,Close,Y,1997,1997.0
12160,1019,1020080013,1,M,WEST,120,140,STREET,10030,120 WEST 140 STREET,1058,PUBLIC SCHOOL 139 (CONVERSION),11/30/20,MANHATTAN,125,both,3127424,41400,140419.0,1,1060054.0,120,112,136,WEST 140 STREET,B,1997-09-12,1997-09-12,11/17/1997,11/10/1997,,,,508.0,678653.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR WALLS AT BASEBOARD THRU OUT 3 STY SOUTH SECTION APT S3P. , SECTION '' ''",1997-09-23,19.0,VIOLATION CLOSED,07/18/2022,Original,Close,N,1997,1997.0
12161,1019,1020080013,1,M,WEST,120,140,STREET,10030,120 WEST 140 STREET,1058,PUBLIC SCHOOL 139 (CONVERSION),11/30/20,MANHATTAN,125,both,3127425,41400,140419.0,1,1060054.0,120,112,136,WEST 140 STREET,B,1997-09-12,1997-09-12,11/17/1997,11/10/1997,,,,501.0,678653.0,"§ 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE INTERCOM SYSTEM 3 STY SOUTH SECTION APT S3P. , SECTION '' ''",1997-09-23,19.0,VIOLATION CLOSED,07/18/2022,Original,Close,N,1997,1997.0
12162,1019,1020080013,1,M,WEST,120,140,STREET,10030,120 WEST 140 STREET,1058,PUBLIC SCHOOL 139 (CONVERSION),11/30/20,MANHATTAN,125,both,3127426,41400,140419.0,1,1060054.0,120,112,136,WEST 140 STREET,B,1997-09-12,1997-09-12,11/17/1997,11/10/1997,,,,566.0,678653.0,"§ 27-2018 ADM CODE ABATE THE NUISANCE CONSISTING OF VERMIN MICE AND ROACHES THRU OUT 3 STY SOUTH SECTION APT S3P. , SECTION '' ''",1997-09-23,19.0,VIOLATION CLOSED,04/26/2023,Original,Close,N,1997,1997.0
12163,1019,1020080013,1,M,WEST,120,140,STREET,10030,120 WEST 140 STREET,1058,PUBLIC SCHOOL 139 (CONVERSION),11/30/20,MANHATTAN,125,both,3127427,41400,140419.0,1,1060054.0,120,112,136,WEST 140 STREET,B,1998-02-05,1998-02-05,04/20/1998,04/13/1998,,,,702.0,678654.0,"§ 27-2045 ADM CODE REPAIR OR REPLACE THE SMOKE DETECTOR DEFECTIVE 1 STY SOUTH APT N1S ELAM. , SECTION '' ''",1998-02-24,19.0,VIOLATION CLOSED,07/18/2022,Original,Close,N,1998,1998.0
12164,1019,1020080013,1,M,WEST,120,140,STREET,10030,120 WEST 140 STREET,1058,PUBLIC SCHOOL 139 (CONVERSION),11/30/20,MANHATTAN,125,both,3127428,41400,140419.0,1,1060054.0,120,112,136,WEST 140 STREET,B,1998-05-19,1998-05-19,08/03/1998,07/27/1998,,,,566.0,678656.0,§ 27-2018 ADM CODE ABATE THE NUISANCE CONSISTING OF VERMIN FLIES THROUGHOUT 1 STY NORTHEAST APT NIP.,1998-06-09,19.0,VIOLATION CLOSED,10/27/2023,Original,Close,N,1998,1998.0
12165,1019,1020080013,1,M,WEST,120,140,STREET,10030,120 WEST 140 STREET,1058,PUBLIC SCHOOL 139 (CONVERSION),11/30/20,MANHATTAN,125,both,3127429,41400,140419.0,1,1060054.0,120,112,136,WEST 140 STREET,A,1998-05-19,1998-05-19,11/26/2006,11/12/2006,,,,529.0,2770874.0,§ 27-2005 ADM CODE REFIT WINDOWS NORTHEAST ROOM 1 STY NORTHEAST APT NIP.,2006-07-28,19.0,VIOLATION CLOSED,10/27/2023,Reissued,Close,N,1998,2006.0
12170,1025,3035080042,2,M,,672,RALPH,AVENUE,11212,672 RALPH AVENUE,1064,RALPH AVENUE REHAB,11/28/23,BROOKLYN,118,both,2052779,360186,390929.0,3,3080789.0,672,664,672,RALPH AVENUE,C,1989-10-23,1989-10-23,09/21/2007,09/16/2007,,,,670.0,3098012.0,"§ 27-2031 ADM CODE PROVIDE HOT WATER AT ALL HOT WATER FIXTURES 3 STY APT 3C KITCHEN & BATHROOM. , SECTION '' ''",2007-09-10,19.0,VIOLATION CLOSED,07/24/2023,Reissued,Close,Y,1989,2007.0
12178,1025,3035080042,2,M,,672,RALPH,AVENUE,11212,672 RALPH AVENUE,1064,RALPH AVENUE REHAB,11/28/23,BROOKLYN,118,both,1978831,360186,390929.0,3,3080789.0,672,664,672,RALPH AVENUE,B,1999-08-19,1999-08-19,10/29/2007,10/15/2007,,,,579.0,3098011.0,"§ 27-2026 ADM CODE REPAIR THE LEAKY AND/OR DEFECTIVE FAUCETS KITCHEN SINK 1 STY NORTH APT 1A , SECTION '' ''",2007-09-10,2.0,NOV SENT OUT,09/10/2007,Reissued,Open,N,1999,2007.0
12179,1025,3035080042,2,M,,672,RALPH,AVENUE,11212,672 RALPH AVENUE,1064,RALPH AVENUE REHAB,11/28/23,BROOKLYN,118,both,1978832,360186,390929.0,3,3080789.0,672,664,672,RALPH AVENUE,B,1999-08-19,1999-08-19,10/29/2007,10/15/2007,,,,506.0,3098011.0,"§ 27-2005 ADM CODE REPLACE WITH NEW THE MISSING OVEN DOOR AT GAS RANGE KITCHEN 1 STY NORTH APT 1A , SECTION '' ''",2007-09-10,2.0,NOV SENT OUT,09/10/2007,Reissued,Open,N,1999,2007.0
12180,1025,3035080042,2,M,,672,RALPH,AVENUE,11212,672 RALPH AVENUE,1064,RALPH AVENUE REHAB,11/28/23,BROOKLYN,118,both,1978834,360186,390929.0,3,3080789.0,672,664,672,RALPH AVENUE,B,1999-08-19,1999-08-19,10/29/2007,10/15/2007,,,,593.0,3098011.0,"§ 27-2026 ADM CODE REPAIR THE FLUSHING APPARATUS AND MAINTAIN SAME SO AS TO FLUSH EFFECTIVELY THE WATER CLOSET BALL COCK ASSEMBLY AT TANK OF WATER CLOSET BATHROOM 1 STY NORTH APT 1A , SECTION '' ''",2007-09-10,2.0,NOV SENT OUT,09/10/2007,Reissued,Open,Y,1999,2007.0
12181,1025,3035080042,2,M,,672,RALPH,AVENUE,11212,672 RALPH AVENUE,1064,RALPH AVENUE REHAB,11/28/23,BROOKLYN,118,both,2052780,360186,390929.0,3,3080789.0,672,664,672,RALPH AVENUE,A,1989-12-23,1989-12-23,12/28/2007,12/14/2007,,,,529.0,3098010.0,§ 27-2005 ADM CODE REFIT DOUBLE CYLINDER KEY OPERATED LOCK INSTALLED ENTRANCE DOOR VESTIBULE TO 1 STY PUBLIC HALL.,2007-09-10,2.0,NOV SENT OUT,09/10/2007,Reissued,Open,N,1989,2007.0
12182,1025,3035080042,2,M,,672,RALPH,AVENUE,11212,672 RALPH AVENUE,1064,RALPH AVENUE REHAB,11/28/23,BROOKLYN,118,both,2052781,360186,390929.0,3,3080789.0,672,664,672,RALPH AVENUE,B,1999-08-19,1999-08-19,10/29/2007,10/15/2007,,,,505.0,3098011.0,"§ 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE WINDOW GLASS UPPER SASH AT CENTER ROOM AND REAR ROOM 1 STY NORTH APT 1A , SECTION '' ''",2007-09-10,2.0,NOV SENT OUT,09/10/2007,Reissued,Open,N,1999,2007.0
12183,1025,3035080042,2,M,,672,RALPH,AVENUE,11212,672 RALPH AVENUE,1064,RALPH AVENUE REHAB,11/28/23,BROOKLYN,118,both,8056373,360186,390929.0,3,3080789.0,672,664,672,RALPH AVENUE,B,2009-09-08,2009-09-15,11/04/2009,10/21/2009,,,,686.0,3750501.0,§ 27-2040 ADM CODE PROVIDE ADEQUATE LIGHTING AT OR NEAR THE OUTSIDE OF THE FRONT ENTRANCEWAY OF THE BUILDING AND KEEP SAME BURNING FROM SUNSET EVERY DAY TO SUNRISE ON THE DAY FOLLOWING ***MINIMUM 100 WATTS REQUIERD***,2009-09-16,19.0,VIOLATION CLOSED,05/26/2023,Original,Close,N,2009,2009.0
12184,1025,3035080042,2,M,,672,RALPH,AVENUE,11212,672 RALPH AVENUE,1064,RALPH AVENUE REHAB,11/28/23,BROOKLYN,118,both,1978833,360186,390929.0,3,3080789.0,672,664,672,RALPH AVENUE,B,1999-08-19,1999-08-19,10/29/2007,10/15/2007,,,,505.0,3098011.0,"§ 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE WINDOW GLASS UPPER SASH NORTHWEST ROOM 1 STY NORTH APT 1A , SECTION '' ''",2007-09-10,2.0,NOV SENT OUT,09/10/2007,Reissued,Open,N,1999,2007.0
12208,1026,3035080046,3,M,,682,RALPH,AVENUE,11212,682 RALPH AVENUE,1065,RALPH AVENUE REHAB,11/28/23,BROOKLYN,118,both,10581325,360190,302619.0,3,3080790.0,682,674,682,RALPH AVENUE,I,2015-02-24,2015-02-24,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,06/01/2017,,Close,N,2015,
12209,1026,3035080046,3,M,,682,RALPH,AVENUE,11212,682 RALPH AVENUE,1065,RALPH AVENUE REHAB,11/28/23,BROOKLYN,118,both,11504899,360190,302619.0,3,3080790.0,682,674,682,RALPH AVENUE,I,2016-11-14,2016-11-14,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,06/01/2017,,Close,N,2016,
12211,1026,3035080046,3,M,,682,RALPH,AVENUE,11212,682 RALPH AVENUE,1065,RALPH AVENUE REHAB,11/28/23,BROOKLYN,118,both,10933727,360190,302619.0,3,3080790.0,682,674,682,RALPH AVENUE,I,2015-10-13,2015-10-13,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,06/01/2017,,Close,N,2015,
