development_name,borough,total_units,transferred_date,address,street_number,street_name,full_address,violationid,buildingid,registrationid,boroid,housenumber,lowhousenumber,highhousenumber,streetname,class,inspectiondate,approveddate,originalcertifybydate,originalcorrectbydate,newcertifybydate,newcorrectbydate,certifieddate,ordernumber,novid,novdescription,novissueddate,currentstatusid,currentstatus,currentstatusdate,novtype,violationstatus,rentimpairing,inspectiondate_year,novissued_year
SAMUEL (CITY),MANHATTAN,664,9/26/24,145 WEST 143 STREET,145.0,WEST 143 STREET,145 WEST 143 STREET,17596615,41707,145228.0,1,145,145,145,WEST 143 STREET,C,2025-01-05,2025-01-05,01/25/2025,01/20/2025,,,,530.0,9563690.0,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE LATCH SET IN THE ENTRANCE LOCATED AT APT 4C, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST",2025-01-06,2.0,NOV SENT OUT,01/06/2025,Original,Open,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,145 WEST 143 STREET,145.0,WEST 143 STREET,145 WEST 143 STREET,17596616,41707,145228.0,1,145,145,145,WEST 143 STREET,A,2025-01-05,2025-01-05,04/25/2025,04/11/2025,,,04/03/2025,722.0,9563685.0,"§ 27-2053 ADM CODE POST SIGN ON WALL OF ENTRANCE STORY BEARING NAME, ADDRESS INCLUDING APARTMENT NUMBER IF ANY, AND TELEPHONE NUMBER OF SUPERINTENDENT, JANITOR OR HOUSEKEEPER. AT PUBLIC HALL, 1st STORY",2025-01-06,19.0,VIOLATION CLOSED,06/08/2025,Original,Close,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,145 WEST 143 STREET,145.0,WEST 143 STREET,145 WEST 143 STREET,17596618,41707,145228.0,1,145,145,145,WEST 143 STREET,C,2025-01-05,2025-01-05,01/19/2025,01/12/2025,,,,671.0,9563687.0,"§ 27-2033 ADM CODE POST NOTICE, IN FORM APPROVED BY THE DEPARTMENT, STATING THE NAME AND LOCATION OF THE PERSON DESIGNATED BY THE OWNER TO HAVE KEY TO BUILDINGS HEATING SYSTEM MISSING AT PUBLIC HALL, 1st STORY",2025-01-06,2.0,NOV SENT OUT,01/06/2025,Original,Open,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,145 WEST 143 STREET,145.0,WEST 143 STREET,145 WEST 143 STREET,17599063,41707,145228.0,1,145,145,145,WEST 143 STREET,C,2025-01-03,2025-01-04,01/16/2025,01/04/2025,,,,670.0,9563043.0,"§ 27-2031 ADM CODE PROVIDE HOT WATER AT ALL HOT WATER FIXTURES IN THE ENTIRE APARTMENT LOCATED AT APT 4C, 4th STORY, 1st APARTMENT FROM WEST AT NORTH",2025-01-06,2.0,NOV SENT OUT,01/06/2025,Original,Open,Y,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,145 WEST 143 STREET,145.0,WEST 143 STREET,145 WEST 143 STREET,17649119,41707,145228.0,1,145,145,145,WEST 143 STREET,C,2025-01-25,2025-01-25,02/07/2025,01/26/2025,,,,666.0,9596357.0,"§ 27-2029 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT LOCATED AT APT 4C, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST",2025-01-27,2.0,NOV SENT OUT,01/27/2025,Original,Open,Y,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,145 WEST 143 STREET,145.0,WEST 143 STREET,145 WEST 143 STREET,17649120,41707,145228.0,1,145,145,145,WEST 143 STREET,C,2025-01-25,2025-01-25,02/15/2025,02/10/2025,,,,530.0,9597238.0,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE LATCH SET IN THE ENTRANCE LOCATED AT APT 4C, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST",2025-01-27,2.0,NOV SENT OUT,01/27/2025,Original,Open,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,145 WEST 143 STREET,145.0,WEST 143 STREET,145 WEST 143 STREET,17564380,41707,145228.0,1,145,145,145,WEST 143 STREET,A,2024-12-18,2024-12-18,04/07/2025,03/24/2025,,,04/03/2025,778.0,9543107.0,"§ 27-2104 ADM CODE POST AND MAINTAIN A PROPER SIGN ON WALL OF ENTRANCE STORY SHOWING THE REGISTRATION NUMBER ASSIGNED BY THE DEPARTMENT AND THE ADDRESS OF THE BUILDING. AT PUBLIC HALL, 1st STORY",2024-12-19,19.0,VIOLATION CLOSED,06/08/2025,Original,Close,N,2024,2024.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,145 WEST 143 STREET,145.0,WEST 143 STREET,145 WEST 143 STREET,17529913,41707,145228.0,1,145,145,145,WEST 143 STREET,C,2024-12-06,2024-12-06,12/19/2024,12/07/2024,,,,666.0,9524914.0,"§ 27-2029 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT LOCATED AT APT 1A, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",2024-12-09,2.0,NOV SENT OUT,12/09/2024,Original,Open,Y,2024,2024.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,145 WEST 143 STREET,145.0,WEST 143 STREET,145 WEST 143 STREET,17572012,41707,145228.0,1,145,145,145,WEST 143 STREET,C,2024-12-21,2024-12-21,01/03/2025,12/22/2024,,,,666.0,9546263.0,"§ 27-2029 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT LOCATED AT APT 4B, 4th STORY, 1st APARTMENT FROM NORTH AT EAST",2024-12-23,2.0,NOV SENT OUT,12/23/2024,Original,Open,Y,2024,2024.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,145 WEST 143 STREET,145.0,WEST 143 STREET,145 WEST 143 STREET,17596617,41707,145228.0,1,145,145,145,WEST 143 STREET,A,2025-01-05,2025-01-05,04/25/2025,04/11/2025,,,04/03/2025,778.0,9563685.0,"§ 27-2104 ADM CODE POST AND MAINTAIN A PROPER SIGN ON WALL OF ENTRANCE STORY SHOWING THE REGISTRATION NUMBER ASSIGNED BY THE DEPARTMENT AND THE ADDRESS OF THE BUILDING. AT PUBLIC HALL, 1st STORY",2025-01-06,19.0,VIOLATION CLOSED,06/08/2025,Original,Close,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,145 WEST 143 STREET,145.0,WEST 143 STREET,145 WEST 143 STREET,17631126,41707,145228.0,1,145,145,145,WEST 143 STREET,C,2025-01-18,2025-01-18,01/31/2025,01/19/2025,,,,666.0,9585920.0,"§ 27-2029 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT LOCATED AT APT 3B, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST",2025-01-21,2.0,NOV SENT OUT,01/21/2025,Original,Open,Y,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,145 WEST 143 STREET,145.0,WEST 143 STREET,145 WEST 143 STREET,17631127,41707,145228.0,1,145,145,145,WEST 143 STREET,C,2025-01-18,2025-01-18,02/03/2025,01/27/2025,,,,672.0,9586715.0,§ 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM DOOR LOCKED AT BOILER ROOM,2025-01-21,2.0,NOV SENT OUT,01/21/2025,Original,Open,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,145 WEST 143 STREET,145.0,WEST 143 STREET,145 WEST 143 STREET,17649124,41707,145228.0,1,145,145,145,WEST 143 STREET,C,2025-01-25,2025-01-25,02/07/2025,01/26/2025,,,,666.0,9596357.0,"§ 27-2029 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT LOCATED AT APT 1A, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",2025-01-27,2.0,NOV SENT OUT,01/27/2025,Original,Open,Y,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,145 WEST 143 STREET,145.0,WEST 143 STREET,145 WEST 143 STREET,17649125,41707,145228.0,1,145,145,145,WEST 143 STREET,B,2025-01-25,2025-01-25,03/17/2025,03/03/2025,,,,702.0,9597236.0,"§ 27-2045 ADM CODE REPAIR OR REPLACE THE SMOKE DETECTOR DEFECTIVE IN THE ENTIRE APARTMENT LOCATED AT APT 1A, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",2025-01-27,2.0,NOV SENT OUT,01/27/2025,Original,Open,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,145 WEST 143 STREET,145.0,WEST 143 STREET,145 WEST 143 STREET,17949804,41707,145228.0,1,145,145,145,WEST 143 STREET,A,2025-06-04,2025-06-04,09/21/2025,09/07/2025,,,,1507.0,9790521.0,"(A) § HMC:FILE ANNUAL BEDBUG REPORT IN ACCORDANCE WITH HPD RULE AS DESCRIBED ON THE BACK OF THIS NOTICE OF VIOLATION OR AS DESCRIBED ON HPDS WEBSITE, WWW.NYC.GOV\HPD, SEARCH BED BUGS.",2025-06-04,2.0,NOV SENT OUT,06/04/2025,Original,Open,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,143 WEST 143 STREET,143.0,WEST 143 STREET,143 WEST 143 STREET,17553466,41706,145229.0,1,143,143,143,WEST 143 STREET,C,2024-12-14,2024-12-14,12/29/2024,12/22/2024,,,,672.0,9536427.0,§ 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM DOOR LOCK TO BASEMENT AT BOILER ROOM,2024-12-16,2.0,NOV SENT OUT,12/16/2024,Original,Open,N,2024,2024.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,143 WEST 143 STREET,143.0,WEST 143 STREET,143 WEST 143 STREET,17553469,41706,145229.0,1,143,143,143,WEST 143 STREET,C,2024-12-14,2024-12-14,12/29/2024,12/22/2024,,,,671.0,9536428.0,"§ 27-2033 ADM CODE POST NOTICE, IN FORM APPROVED BY THE DEPARTMENT, STATING THE NAME AND LOCATION OF THE PERSON DESIGNATED BY THE OWNER TO HAVE KEY TO BUILDINGS HEATING SYSTEM .. AT PUBLIC HALL",2024-12-16,2.0,NOV SENT OUT,12/16/2024,Original,Open,N,2024,2024.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,143 WEST 143 STREET,143.0,WEST 143 STREET,143 WEST 143 STREET,17949803,41706,145229.0,1,143,143,143,WEST 143 STREET,A,2025-06-04,2025-06-04,09/21/2025,09/07/2025,,,,1507.0,9790520.0,"(A) § HMC:FILE ANNUAL BEDBUG REPORT IN ACCORDANCE WITH HPD RULE AS DESCRIBED ON THE BACK OF THIS NOTICE OF VIOLATION OR AS DESCRIBED ON HPDS WEBSITE, WWW.NYC.GOV\HPD, SEARCH BED BUGS.",2025-06-04,2.0,NOV SENT OUT,06/04/2025,Original,Open,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,143 WEST 143 STREET,143.0,WEST 143 STREET,143 WEST 143 STREET,17553468,41706,145229.0,1,143,143,143,WEST 143 STREET,C,2024-12-14,2024-12-14,12/27/2024,12/15/2024,,,,666.0,9535879.0,"§ 27-2029 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT LOCATED AT APT 4A, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST",2024-12-16,19.0,VIOLATION CLOSED,01/07/2025,Original,Close,Y,2024,2024.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,143 WEST 143 STREET,143.0,WEST 143 STREET,143 WEST 143 STREET,17553467,41706,145229.0,1,143,143,143,WEST 143 STREET,C,2024-12-14,2024-12-14,12/27/2024,12/15/2024,,,,670.0,9535879.0,"§ 27-2031 ADM CODE PROVIDE HOT WATER AT ALL HOT WATER FIXTURES IN THE ENTIRE APARTMENT LOCATED AT APT 4A, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST",2024-12-16,19.0,VIOLATION CLOSED,03/06/2025,Original,Close,Y,2024,2024.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,143 WEST 143 STREET,143.0,WEST 143 STREET,143 WEST 143 STREET,17553465,41706,145229.0,1,143,143,143,WEST 143 STREET,C,2024-12-14,2024-12-14,12/27/2024,12/15/2024,,,,670.0,9535879.0,"§ 27-2031 ADM CODE PROVIDE HOT WATER AT ALL HOT WATER FIXTURES IN THE ENTIRE APARTMENT LOCATED AT APT 2C, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",2024-12-16,19.0,VIOLATION CLOSED,03/06/2025,Original,Close,Y,2024,2024.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,135 WEST 143 STREET,135.0,WEST 143 STREET,135 WEST 143 STREET,17949802,41704,145230.0,1,135,135,137,WEST 143 STREET,A,2025-06-04,2025-06-04,09/21/2025,09/07/2025,,,,1507.0,9790519.0,"(A) § HMC:FILE ANNUAL BEDBUG REPORT IN ACCORDANCE WITH HPD RULE AS DESCRIBED ON THE BACK OF THIS NOTICE OF VIOLATION OR AS DESCRIBED ON HPDS WEBSITE, WWW.NYC.GOV\HPD, SEARCH BED BUGS.",2025-06-04,2.0,NOV SENT OUT,06/04/2025,Original,Open,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,135 WEST 143 STREET,135.0,WEST 143 STREET,135 WEST 143 STREET,17665731,41704,145230.0,1,135,135,137,WEST 143 STREET,C,2025-02-01,2025-02-01,03/06/2025,03/01/2025,,,03/14/2025,569.0,9608870.0,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF MICE IN THE ENTIRE APARTMENT LOCATED AT APT 1A, 1st STORY, 1st APARTMENT FROM SOUTH AT WEST",2025-02-03,4.0,NOV CERTIFIED LATE,03/14/2025,Original,Open,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,135 WEST 143 STREET,135.0,WEST 143 STREET,135 WEST 143 STREET,18185178,41704,145230.0,1,135,135,137,WEST 143 STREET,C,2025-08-25,2025-08-26,09/15/2025,09/10/2025,,,09/11/2025,530.0,9968087.0,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE HINGES AT COMPACTOR DOOR AT PUBLIC HALL, 1st STORY",2025-08-27,8.0,FALSE CERTIFICATION,09/19/2025,Original,Open,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,135 WEST 143 STREET,135.0,WEST 143 STREET,135 WEST 143 STREET,17665732,41704,145230.0,1,135,135,137,WEST 143 STREET,C,2025-02-01,2025-02-01,02/22/2025,02/17/2025,,,,530.0,9608871.0,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE HINGES IN THE ENTRANCE LOCATED AT APT 1A, 1st STORY, 1st APARTMENT FROM SOUTH AT WEST",2025-02-03,19.0,VIOLATION CLOSED,07/22/2025,Original,Close,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,135 WEST 143 STREET,135.0,WEST 143 STREET,135 WEST 143 STREET,17665733,41704,145230.0,1,135,135,137,WEST 143 STREET,C,2025-02-01,2025-02-01,02/16/2025,02/09/2025,,,,501.0,9608869.0,"§ 27-2005 HMC: PROPERLY REPAIR OR REPLACE THE BROKEN OR DEFECTIVE HEAVY DUTY LOCK INSTALLED AT BUILDING ENTRANCE DOOR AT PUBLIC HALL, 1st STORY",2025-02-03,2.0,NOV SENT OUT,02/03/2025,Original,Open,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,135 WEST 143 STREET,135.0,WEST 143 STREET,135 WEST 143 STREET,17675176,41704,145230.0,1,135,135,137,WEST 143 STREET,A,2025-02-01,2025-02-01,05/23/2025,05/09/2025,,,,556.0,9608868.0,"§ 27-2013 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT ALL PEELING PAINT SURFACES IN THE 1st ROOM FROM NORTH, THE FOYER LOCATED AT APT 1A, 1st STORY, 1st APARTMENT FROM SOUTH AT WEST",2025-02-03,28.0,INVALID CERTIFICATION,05/22/2025,Original,Open,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,131 WEST 143 STREET,131.0,WEST 143 STREET,131 WEST 143 STREET,12637066,41702,145231.0,1,131,131,133,WEST 143 STREET,I,2018-10-10,2018-10-10,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,01/15/2019,,Close,N,2018,
SAMUEL (CITY),MANHATTAN,664,9/26/24,131 WEST 143 STREET,131.0,WEST 143 STREET,131 WEST 143 STREET,17559230,41702,145231.0,1,131,131,133,WEST 143 STREET,C,2024-12-16,2024-12-16,12/29/2024,12/17/2024,,,,666.0,9539128.0,"§ 27-2029 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT LOCATED AT APT 4C, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",2024-12-17,2.0,NOV SENT OUT,12/17/2024,Original,Open,Y,2024,2024.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,131 WEST 143 STREET,131.0,WEST 143 STREET,131 WEST 143 STREET,17529465,41702,145231.0,1,131,131,133,WEST 143 STREET,C,2024-12-06,2024-12-06,12/22/2024,12/15/2024,,,,672.0,9525605.0,§ 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM DOOR LOCKED AT BOILER ROOM AT BASEMENT,2024-12-09,2.0,NOV SENT OUT,12/09/2024,Original,Open,N,2024,2024.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,131 WEST 143 STREET,131.0,WEST 143 STREET,131 WEST 143 STREET,17582778,41702,145231.0,1,131,131,133,WEST 143 STREET,C,2024-12-28,2024-12-28,01/12/2025,01/05/2025,,,,501.0,9555681.0,"§ 27-2005 HMC: PROPERLY REPAIR OR REPLACE THE BROKEN OR DEFECTIVE LOCK AT BUILDING ENTRANCE DOOR AT PUBLIC HALL, 1st STORY",2024-12-30,2.0,NOV SENT OUT,12/30/2024,Original,Open,N,2024,2024.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,131 WEST 143 STREET,131.0,WEST 143 STREET,131 WEST 143 STREET,18035968,41702,145231.0,1,131,131,133,WEST 143 STREET,C,2025-06-14,2025-06-18,07/09/2025,07/04/2025,,,,530.0,9877801.0,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE HINGES IN THE ENTRANCE LOCATED AT APT 5D, 5th STORY, 1st APARTMENT FROM NORTH AT EAST",2025-06-20,2.0,NOV SENT OUT,06/20/2025,Original,Open,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,131 WEST 143 STREET,131.0,WEST 143 STREET,131 WEST 143 STREET,17559232,41702,145231.0,1,131,131,133,WEST 143 STREET,C,2024-12-16,2024-12-16,12/30/2024,12/23/2024,,,,672.0,9539395.0,§ 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM LOCK DOOR AT CELLAR AT BOILER ROOM,2024-12-17,2.0,NOV SENT OUT,12/17/2024,Original,Open,N,2024,2024.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,131 WEST 143 STREET,131.0,WEST 143 STREET,131 WEST 143 STREET,17559223,41702,145231.0,1,131,131,133,WEST 143 STREET,C,2024-12-16,2024-12-16,12/29/2024,12/17/2024,,,,670.0,9539128.0,"§ 27-2031 ADM CODE PROVIDE HOT WATER AT ALL HOT WATER FIXTURES IN THE ENTIRE APARTMENT LOCATED AT APT 1A, 1st STORY, 1st APARTMENT FROM SOUTH AT WEST",2024-12-17,2.0,NOV SENT OUT,12/17/2024,Original,Open,Y,2024,2024.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,131 WEST 143 STREET,131.0,WEST 143 STREET,131 WEST 143 STREET,17545481,41702,145231.0,1,131,131,133,WEST 143 STREET,C,2024-12-11,2024-12-11,12/31/2024,12/26/2024,,,,530.0,9532072.0,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE LATCH SET AT BUILDING ENTRANCE DOOR",2024-12-12,19.0,VIOLATION CLOSED,01/13/2025,Original,Close,N,2024,2024.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,131 WEST 143 STREET,131.0,WEST 143 STREET,131 WEST 143 STREET,17775738,41702,145231.0,1,131,131,133,WEST 143 STREET,B,2025-03-17,2025-03-23,05/12/2025,04/28/2025,,,05/12/2025,702.0,9682225.0,"§ 27-2045 ADM CODE REPAIR OR REPLACE THE SMOKE DETECTOR MISSING IN THE ENTIRE APARTMENT LOCATED AT APT 5D, 5th STORY, 1st APARTMENT FROM NORTH AT EAST",2025-03-24,19.0,VIOLATION CLOSED,06/15/2025,Original,Close,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,131 WEST 143 STREET,131.0,WEST 143 STREET,131 WEST 143 STREET,17545477,41702,145231.0,1,131,131,133,WEST 143 STREET,C,2024-12-11,2024-12-16,01/17/2025,01/12/2025,,,,568.0,9539398.0,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 1A, 1st STORY, 1st APARTMENT FROM SOUTH AT WEST",2024-12-17,47.0,NOTICE OF ISSUANCE SENT TO TENANT,12/17/2024,Original,Open,N,2024,2024.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,131 WEST 143 STREET,131.0,WEST 143 STREET,131 WEST 143 STREET,17559222,41702,145231.0,1,131,131,133,WEST 143 STREET,C,2024-12-16,2024-12-16,12/30/2024,12/23/2024,,,,742.0,9539393.0,"§ 27-2070 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF GAS TO THE FIXTURES AT RANGE IN THE KITCHEN LOCATED AT APT 1A, 1st STORY, 1st APARTMENT FROM SOUTH AT WEST",2024-12-17,19.0,VIOLATION CLOSED,01/10/2025,Original,Close,Y,2024,2024.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,131 WEST 143 STREET,131.0,WEST 143 STREET,131 WEST 143 STREET,17559227,41702,145231.0,1,131,131,133,WEST 143 STREET,B,2024-12-16,2024-12-16,02/04/2025,01/21/2025,,,,583.0,9539391.0,"§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK AT CEILING IN THE FOYER LOCATED AT APT 1A, 1st STORY, 1st APARTMENT FROM SOUTH AT WEST",2024-12-17,2.0,NOV SENT OUT,12/17/2024,Original,Open,N,2024,2024.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,131 WEST 143 STREET,131.0,WEST 143 STREET,131 WEST 143 STREET,17559236,41702,145231.0,1,131,131,133,WEST 143 STREET,A,2024-12-16,2024-12-16,04/05/2025,03/22/2025,,,03/21/2025,722.0,9539390.0,"§ 27-2053 ADM CODE POST SIGN ON WALL OF ENTRANCE STORY BEARING NAME, ADDRESS INCLUDING APARTMENT NUMBER IF ANY, AND TELEPHONE NUMBER OF SUPERINTENDENT, JANITOR OR HOUSEKEEPER. AT PUBLIC HALL, 1st STORY",2024-12-17,9.0,VIOLATION DISMISSED,06/02/2025,Original,Close,N,2024,2024.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,131 WEST 143 STREET,131.0,WEST 143 STREET,131 WEST 143 STREET,17559231,41702,145231.0,1,131,131,133,WEST 143 STREET,C,2024-12-16,2024-12-16,12/29/2024,12/17/2024,,,,670.0,9539128.0,"§ 27-2031 ADM CODE PROVIDE HOT WATER AT ALL HOT WATER FIXTURES IN THE ENTIRE APARTMENT LOCATED AT APT 4C, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",2024-12-17,2.0,NOV SENT OUT,12/17/2024,Original,Open,Y,2024,2024.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,131 WEST 143 STREET,131.0,WEST 143 STREET,131 WEST 143 STREET,17559233,41702,145231.0,1,131,131,133,WEST 143 STREET,C,2024-12-16,2024-12-30,01/31/2025,01/26/2025,,,,567.0,9558357.0,HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF RODENTS RATS AT BUILDING FRONT,2024-12-31,2.0,NOV SENT OUT,12/31/2024,Original,Open,Y,2024,2024.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,131 WEST 143 STREET,131.0,WEST 143 STREET,131 WEST 143 STREET,18035974,41702,145231.0,1,131,131,133,WEST 143 STREET,C,2025-06-14,2025-06-15,06/29/2025,06/22/2025,,,06/27/2025,501.0,9869875.0,"§ 27-2005 HMC: PROPERLY REPAIR OR REPLACE THE BROKEN OR DEFECTIVE LOCKING DEVICE BUILDING ENTRANCE DOOR AT PUBLIC HALL, 1st STORY",2025-06-16,9.0,VIOLATION DISMISSED,09/08/2025,Original,Close,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,131 WEST 143 STREET,131.0,WEST 143 STREET,131 WEST 143 STREET,12060393,41702,145231.0,1,131,131,133,WEST 143 STREET,I,2017-11-09,2017-11-09,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,01/15/2019,,Close,N,2017,
SAMUEL (CITY),MANHATTAN,664,9/26/24,131 WEST 143 STREET,131.0,WEST 143 STREET,131 WEST 143 STREET,17545478,41702,145231.0,1,131,131,133,WEST 143 STREET,C,2024-12-11,2024-12-16,01/17/2025,01/12/2025,,,,569.0,9539398.0,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF MICE IN THE ENTIRE APARTMENT LOCATED AT APT 1A, 1st STORY, 1st APARTMENT FROM SOUTH AT WEST",2024-12-17,47.0,NOTICE OF ISSUANCE SENT TO TENANT,12/17/2024,Original,Open,N,2024,2024.0
