,level_0,Unnamed: 0,bbl,bldg#,m,direction,house_num,street_name,street_type,zip,full_address,index,development,transfer_date,borough,units,_merge,violationid,buildingid,registrationid,boroid,housenumber,lowhousenumber,highhousenumber,streetname,class,inspectiondate,approveddate,originalcertifybydate,originalcorrectbydate,newcertifybydate,newcorrectbydate,certifieddate,ordernumber,novid,novdescription,novissueddate,currentstatusid,currentstatus,currentstatusdate,novtype,violationstatus,rentimpairing,inspectiondate_year,novissued_year,date_pulled,days_converted,vio_days_after_conversion,yr_post_conversion,days_vio_open,vio_open_range
8517,9010,956,4160020001,1,M,,54-81,ALMEDA,AVENUE,11692,54-81 ALMEDA AVENUE,995,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,14791844,811152,432094.0,4,54-81,54-81,54-81,ALMEDA AVENUE,C,2022-01-19,2022-01-21,02/22/2022,02/17/2022,,,,616.0,7616354.0,"§ 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PRESUMED LEAD PAINT THAT IS PEELING OR ON A DETERIORATED SUBSURFACE USING WORK PRACTICES SET FORTH IN 28 RCNY §11-06(B)(2) CEILING IN THE BATHROOM LOCATED AT APT 3A, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST",2022-01-24,19.0,VIOLATION CLOSED,2022-03-17,Original,Close,N,2022,2022.0,2025-11-23,3249 days,1845 days,5,52 days,one to three months
8518,9011,957,4160010002,10,M,,51-11,ALMEDA,AVENUE,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,17388472,931924,432091.0,4,51-11,51-11,51-11,ALMEDA AVENUE,B,2024-10-31,2024-10-31,12/20/2024,12/06/2024,,,,538.0,9409691.0,"§ 27-2005, 2007 ADM CODE REMOVE ALL ENCUMBRANCES CONSISTING OF BICYCLE AT FIRE STAIR EXIT (LABELED AS STAIR A) , 1st STORY",2024-11-01,19.0,VIOLATION CLOSED,2024-12-06,Original,Close,Y,2024,2024.0,2025-11-23,3249 days,2861 days,7,35 days,one to three months
8519,9012,957,4160010002,10,M,,51-11,ALMEDA,AVENUE,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,12379169,931924,432091.0,4,51-11,51-11,51-11,ALMEDA AVENUE,A,2018-05-10,2018-05-15,09/01/2018,08/18/2018,,,,700.0,6090539.0,"§ 27-2045 ADM CODE POST A PROPER NOTICE OF SMOKE DETECTOR REQUIREMENTS, IN A FORM APPROVED BY THE COMMISSIONER, AT OR NEAR THE MAIL BOX MISSING",2018-05-15,19.0,VIOLATION CLOSED,2018-08-02,Original,Close,N,2018,2018.0,2025-11-23,3249 days,495 days,1,79 days,one to three months
8520,9013,957,4160010002,10,M,,51-11,ALMEDA,AVENUE,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,16372991,931924,432091.0,4,51-11,51-11,51-11,ALMEDA AVENUE,C,2023-11-10,2023-11-10,12/02/2023,11/27/2023,,,12/01/2023,530.0,8727273.0,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE AT FIRE STAIR EXIT ON EAST WALL AT PUBLIC HALL, 4th STORY",2023-11-13,19.0,VIOLATION CLOSED,2023-12-08,Original,Close,N,2023,2023.0,2025-11-23,3249 days,2505 days,6,25 days,one week to a month
8521,9014,957,4160010002,10,M,,51-11,ALMEDA,AVENUE,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,16354326,931924,432091.0,4,51-11,51-11,51-11,ALMEDA AVENUE,A,2023-11-02,2023-11-02,02/20/2024,02/06/2024,,,,550.0,8714990.0,"§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... APPROXIATELY 4 SQ FT AT SOUTH WALL IN THE 4th ROOM FROM NORTH LOCATED AT APT 4F, 4th STORY, 1st APARTMENT FROM NORTH AT EAST , SECTION AT WEST",2023-11-03,19.0,VIOLATION CLOSED,2024-03-02,Original,Close,N,2023,2023.0,2025-11-23,3249 days,2497 days,6,120 days,three to six months
8522,9015,957,4160010002,10,M,,51-11,ALMEDA,AVENUE,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,16461519,931924,432091.0,4,51-11,51-11,51-11,ALMEDA AVENUE,C,2023-11-25,2023-11-26,12/10/2023,12/03/2023,,,12/08/2023,501.0,8796373.0,"§ 27-2005 HMC: PROPERLY REPAIR OR REPLACE THE BROKEN OR DEFECTIVE LOCK AND ASSEMBLY AT BUILDING ENTRANCE DOOR AT PUBLIC HALL, 1st STORY",2023-11-27,9.0,VIOLATION DISMISSED,2024-02-20,Original,Close,N,2023,2023.0,2025-11-23,3249 days,2520 days,6,85 days,one to three months
8523,9016,957,4160010002,10,M,,51-11,ALMEDA,AVENUE,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,14761386,931924,432091.0,4,51-11,51-11,51-11,ALMEDA AVENUE,B,2022-01-06,2022-01-06,02/25/2022,02/11/2022,,,02/25/2022,702.0,7600390.0,"§ 27-2045 ADM CODE REPAIR OR REPLACE THE SMOKE DETECTOR DEFECTIVE IN THE ENTIRE APARTMENT LOCATED AT APT 1F, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",2022-01-07,9.0,VIOLATION DISMISSED,2022-05-09,Original,Close,N,2022,2022.0,2025-11-23,3249 days,1832 days,5,122 days,three to six months
8524,9017,957,4160010002,10,M,,51-11,ALMEDA,AVENUE,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,17388471,931924,432091.0,4,51-11,51-11,51-11,ALMEDA AVENUE,A,2024-10-31,2024-10-31,02/18/2025,02/04/2025,,,02/18/2025,508.0,9409690.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR EAST WALL IN THE 1st ROOM FROM NORTH LOCATED AT APT 4F, 4th STORY, 1st APARTMENT FROM NORTH AT EAST",2024-11-01,19.0,VIOLATION CLOSED,2025-03-01,Original,Close,N,2024,2024.0,2025-11-23,3249 days,2861 days,7,120 days,three to six months
8525,9018,957,4160010002,10,M,,51-11,ALMEDA,AVENUE,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,12379167,931924,432091.0,4,51-11,51-11,51-11,ALMEDA AVENUE,A,2018-05-10,2018-05-15,09/01/2018,08/18/2018,,,,500.0,6090539.0,§ 26-1103 ADMIN. CODE: POST AND MAINTAIN A PROPER NOTICE ON WALL OF THE ENTRANCE STORY IN ENGLISH AND SPANISH ON THE AVAILABILITY OF THE AGENCYS HOUSING INFORMATION GUIDE. A SAMPLE NOTICE CAN BE FOUND AT WWW.NYC.GOV/HPD.,2018-05-15,19.0,VIOLATION CLOSED,2018-08-02,Original,Close,N,2018,2018.0,2025-11-23,3249 days,495 days,1,79 days,one to three months
8526,9019,957,4160010002,10,M,,51-11,ALMEDA,AVENUE,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,12292005,931924,432091.0,4,51-11,51-11,51-11,ALMEDA AVENUE,B,2018-03-16,2018-03-20,05/08/2018,04/24/2018,,,,579.0,6044479.0,"§ 27-2026 ADM CODE REPAIR THE LEAKY AND/OR DEFECTIVE FAUCETS AT WASH BASIN IN THE BATHROOM LOCATED AT APT 1D, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",2018-03-20,19.0,VIOLATION CLOSED,2018-08-02,Original,Close,N,2018,2018.0,2025-11-23,3249 days,440 days,1,135 days,three to six months
8527,9020,957,4160010002,10,M,,51-11,ALMEDA,AVENUE,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,12379171,931924,432091.0,4,51-11,51-11,51-11,ALMEDA AVENUE,A,2018-05-10,2018-05-15,09/01/2018,08/18/2018,,,,1501.0,6090539.0,"§ 27-2046.1 HMC: POST A PROPER NOTICE OF CARBON MONOXIDE DETECTING DEVICE REQUIREMENTS, IN A FORM APPROVED BY THE COMMISSIONER, IN A COMMON AREA OF A CLASS A MULTIPLE DWELLING NEAR INSPECTION CERTIFICATE OR PROVIDE NOTICE TO TENANTS IN A PRIVATE DWELLING.",2018-05-15,19.0,VIOLATION CLOSED,2018-08-02,Original,Close,N,2018,2018.0,2025-11-23,3249 days,495 days,1,79 days,one to three months
8528,9021,957,4160010002,10,M,,51-11,ALMEDA,AVENUE,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,12379173,931924,432091.0,4,51-11,51-11,51-11,ALMEDA AVENUE,A,2018-05-10,2018-05-15,09/01/2018,08/18/2018,,,,1506.0,6090539.0,"§ 27-2005 HMC: POST, IN A FORM APPROVED BY THE COMMISSIONER, AND MAINTAIN A NOTICE IN A COMMON AREA OF THE BUILDING REGARDING THE PROCEDURES THAT SHOULD BE FOLLOWED WHEN A GAS LEAK IS SUSPECTED",2018-05-15,19.0,VIOLATION CLOSED,2018-08-02,Original,Close,N,2018,2018.0,2025-11-23,3249 days,495 days,1,79 days,one to three months
8529,9022,957,4160010002,10,M,,51-11,ALMEDA,AVENUE,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,12379174,931924,432091.0,4,51-11,51-11,51-11,ALMEDA AVENUE,A,2018-05-10,2018-05-15,09/01/2018,08/18/2018,,,,484.0,6090539.0,"§ 329, M/D LAW AND DEPT. RULES AND REGS. PROVIDE A COMPLETED CERTIFICATE OF INSPECTION VISITS IN A PROPER FRAME AT OR NEAR MAILBOXES, BOTTOM EDGE OF FRAME BETWEEN 48-62 INCHES ABOVE FLOOR MISSING",2018-05-15,19.0,VIOLATION CLOSED,2018-08-02,Original,Close,N,2018,2018.0,2025-11-23,3249 days,495 days,1,79 days,one to three months
8530,9023,957,4160010002,10,M,,51-11,ALMEDA,AVENUE,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,13475249,931924,432091.0,4,51-11,51-11,51-11,ALMEDA AVENUE,A,2019-11-27,2019-11-29,03/20/2020,03/06/2020,,,01/15/2020,508.0,6748102.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT CEILING AND SOUTH WALL IN THE 3rd BEDROOM FROM NORTH LOCATED AT APT 5D, 5th STORY, 1st APARTMENT FROM NORTH AT EAST",2019-12-02,19.0,VIOLATION CLOSED,2020-02-28,Original,Close,N,2019,2019.0,2025-11-23,3249 days,1061 days,2,88 days,one to three months
8531,9024,957,4160010002,10,M,,51-11,ALMEDA,AVENUE,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,14761387,931924,432091.0,4,51-11,51-11,51-11,ALMEDA AVENUE,B,2022-01-06,2022-01-06,02/25/2022,02/11/2022,,,02/25/2022,1503.0,7600390.0,"§ 27-2046.1 HMC: REPAIR OR REPLACE THE CARBON MONOXIDE DETECTING DEVICE(S). DEFECTIVE IN THE ENTIRE APARTMENT LOCATED AT APT 1F, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",2022-01-07,9.0,VIOLATION DISMISSED,2022-05-09,Original,Close,N,2022,2022.0,2025-11-23,3249 days,1832 days,5,122 days,three to six months
8532,9025,957,4160010002,10,M,,51-11,ALMEDA,AVENUE,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,16354329,931924,432091.0,4,51-11,51-11,51-11,ALMEDA AVENUE,C,2023-11-02,2023-11-02,11/22/2023,11/17/2023,,,11/21/2023,530.0,8714992.0,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE FIREDOOR STAIR A, LEADING TO FIRESTAIRS, DOOR AT NORTH, AT PUBLIC HALL, 4th STORY",2023-11-03,19.0,VIOLATION CLOSED,2023-11-26,Original,Close,N,2023,2023.0,2025-11-23,3249 days,2497 days,6,23 days,one week to a month
8533,9026,957,4160010002,10,M,,51-11,ALMEDA,AVENUE,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,16372990,931924,432091.0,4,51-11,51-11,51-11,ALMEDA AVENUE,C,2023-11-10,2023-11-10,12/02/2023,11/27/2023,,,12/01/2023,530.0,8727273.0,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE AT FIRE STAIR EXIT ON NORTH WALL AT PUBLIC HALL, 4th STORY",2023-11-13,19.0,VIOLATION CLOSED,2024-03-12,Original,Close,N,2023,2023.0,2025-11-23,3249 days,2505 days,6,120 days,three to six months
8534,9027,957,4160010002,10,M,,51-11,ALMEDA,AVENUE,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,16722743,931924,432091.0,4,51-11,51-11,51-11,ALMEDA AVENUE,B,2023-11-02,2024-03-02,04/22/2024,04/08/2024,,,,550.0,8970600.0,"§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... APPROXIATELY 4 SQ FT AT SOUTH WALL IN THE 4th ROOM FROM NORTH LOCATED AT APT 4F, 4th STORY, 1st APARTMENT FROM NORTH AT EAST , SECTION AT WEST ORIGINAL VIOLATION 16354326 ISSUED 02-NOV-23 HAS BEEN UPGRADED TO CLASS B PER ADMINISTRATIVE CODE §27-2017.3a(3)(a) or (b).",2024-03-04,19.0,VIOLATION CLOSED,2025-03-05,Original,Close,N,2023,2024.0,2025-11-23,3249 days,2497 days,6,366 days,more than a year
8535,9028,957,4160010002,10,M,,51-11,ALMEDA,AVENUE,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,12194082,931924,432091.0,4,51-11,51-11,51-11,ALMEDA AVENUE,B,2018-01-14,2018-01-14,03/06/2018,02/20/2018,,,,596.0,5992456.0,"§ 27-2026 ADM CODE REPLACE THE BROKEN OR DEFECTIVE INOPERABLE COLD RADIATORS IN THE ENTIRE APARTMENT LOCATED AT APT 5E, 5th STORY, APARTMENT AT NORTH",2018-01-16,19.0,VIOLATION CLOSED,2018-08-02,Original,Close,Y,2018,2018.0,2025-11-23,3249 days,379 days,1,198 days,six months to a year
8536,9029,957,4160010002,10,M,,51-11,ALMEDA,AVENUE,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,12379124,931924,432091.0,4,51-11,51-11,51-11,ALMEDA AVENUE,B,2018-05-10,2018-05-15,07/03/2018,06/19/2018,,,,508.0,6090538.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE CEILING AND WEST WALL IN THE BATHROOM LOCATED AT APT 3G, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",2018-05-15,19.0,VIOLATION CLOSED,2018-08-02,Original,Close,N,2018,2018.0,2025-11-23,3249 days,495 days,1,79 days,one to three months
8537,9030,957,4160010002,10,M,,51-11,ALMEDA,AVENUE,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,12323694,931924,432091.0,4,51-11,51-11,51-11,ALMEDA AVENUE,B,2018-04-05,2018-04-05,05/25/2018,05/11/2018,,,,649.0,6058949.0,"§ 27-2026 ADM CODE REMOVE ALL OBSTRUCTIONS AND REPAIR ALL DEFECTS IN WASTE LINE AT BATHTUB IN THE BATHROOM LOCATED AT APT 4F, 4th STORY, 1st APARTMENT FROM NORTH AT EAST",2018-04-06,19.0,VIOLATION CLOSED,2018-10-12,Original,Close,Y,2018,2018.0,2025-11-23,3249 days,460 days,1,189 days,six months to a year
8538,9031,957,4160010002,10,M,,51-11,ALMEDA,AVENUE,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,12323699,931924,432091.0,4,51-11,51-11,51-11,ALMEDA AVENUE,C,2018-04-05,2018-04-05,04/19/2018,04/14/2018,,,04/05/2018,742.0,6058950.0,"§ 27-2070 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF GAS TO THE FIXTURES GAS RANGE IN THE KITCHEN LOCATED AT APT 4F, 4th STORY, 1st APARTMENT FROM NORTH AT EAST",2018-04-06,19.0,VIOLATION CLOSED,2018-05-03,Original,Close,Y,2018,2018.0,2025-11-23,3249 days,460 days,1,27 days,one week to a month
8539,9032,957,4160010002,10,M,,51-11,ALMEDA,AVENUE,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,12323703,931924,432091.0,4,51-11,51-11,51-11,ALMEDA AVENUE,B,2018-04-05,2018-04-05,05/25/2018,05/11/2018,,,,649.0,6058949.0,"§ 27-2026 ADM CODE REMOVE ALL OBSTRUCTIONS AND REPAIR ALL DEFECTS IN IN WASTE LINE AT WASHBASIN IN THE BATHROOM LOCATED AT APT 4F, 4th STORY, 1st APARTMENT FROM NORTH AT EAST",2018-04-06,19.0,VIOLATION CLOSED,2018-10-12,Original,Close,Y,2018,2018.0,2025-11-23,3249 days,460 days,1,189 days,six months to a year
8540,9033,957,4160010002,10,M,,51-11,ALMEDA,AVENUE,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,12323706,931924,432091.0,4,51-11,51-11,51-11,ALMEDA AVENUE,B,2018-04-05,2018-04-05,05/25/2018,05/11/2018,,,,508.0,6058949.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR WALLS AND CEILING IN THE KITCHEN LOCATED AT APT 4F, 4th STORY, 1st APARTMENT FROM NORTH AT EAST",2018-04-06,19.0,VIOLATION CLOSED,2018-10-12,Original,Close,N,2018,2018.0,2025-11-23,3249 days,460 days,1,189 days,six months to a year
8541,9034,957,4160010002,10,M,,51-11,ALMEDA,AVENUE,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,12323708,931924,432091.0,4,51-11,51-11,51-11,ALMEDA AVENUE,B,2018-04-05,2018-04-05,05/25/2018,05/11/2018,,,,508.0,6058949.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR WEST WALL IN THE 4th ROOM FROM NORTH AT EAST LOCATED AT APT 4F, 4th STORY, 1st APARTMENT FROM NORTH AT EAST",2018-04-06,19.0,VIOLATION CLOSED,2018-10-12,Original,Close,N,2018,2018.0,2025-11-23,3249 days,460 days,1,189 days,six months to a year
8542,9035,957,4160010002,10,M,,51-11,ALMEDA,AVENUE,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,12323711,931924,432091.0,4,51-11,51-11,51-11,ALMEDA AVENUE,B,2018-04-05,2018-04-05,05/25/2018,05/11/2018,,,,508.0,6058949.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR SOUTH WALL IN THE 3rd ROOM FROM NORTH AT EAST LOCATED AT APT 4F, 4th STORY, 1st APARTMENT FROM NORTH AT EAST",2018-04-06,19.0,VIOLATION CLOSED,2018-10-12,Original,Close,N,2018,2018.0,2025-11-23,3249 days,460 days,1,189 days,six months to a year
8543,9036,957,4160010002,10,M,,51-11,ALMEDA,AVENUE,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,17362631,931924,432091.0,4,51-11,51-11,51-11,ALMEDA AVENUE,A,2024-10-17,2024-10-18,02/07/2025,01/24/2025,,,02/07/2025,778.0,9390847.0,"§ 27-2104 ADM CODE POST AND MAINTAIN A PROPER SIGN ON WALL OF ENTRANCE STORY SHOWING THE REGISTRATION NUMBER ASSIGNED BY THE DEPARTMENT AND THE ADDRESS OF THE BUILDING. AT PUBLIC HALL, 1st STORY",2024-10-21,19.0,VIOLATION CLOSED,2025-03-01,Original,Close,N,2024,2024.0,2025-11-23,3249 days,2847 days,7,131 days,three to six months
8544,9037,957,4160010002,10,M,,51-11,ALMEDA,AVENUE,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,16354327,931924,432091.0,4,51-11,51-11,51-11,ALMEDA AVENUE,B,2023-11-02,2023-11-02,12/22/2023,12/08/2023,,,,508.0,8714991.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR EAST WALL IN THE 1st ROOM FROM NORTH LOCATED AT APT 4F, 4th STORY, 1st APARTMENT FROM NORTH AT EAST , SECTION AT WEST",2023-11-03,19.0,VIOLATION CLOSED,2025-03-01,Original,Close,N,2023,2023.0,2025-11-23,3249 days,2497 days,6,484 days,more than a year
8545,9038,957,4160010002,10,M,,51-11,ALMEDA,AVENUE,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,16354328,931924,432091.0,4,51-11,51-11,51-11,ALMEDA AVENUE,B,2023-11-02,2023-11-02,12/22/2023,12/08/2023,,,,583.0,8714991.0,"§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK ON EAST WALL IN THE 1st ROOM FROM NORTH LOCATED AT APT 4F, 4th STORY, 1st APARTMENT FROM NORTH AT EAST , SECTION AT WEST",2023-11-03,19.0,VIOLATION CLOSED,2025-03-01,Original,Close,N,2023,2023.0,2025-11-23,3249 days,2497 days,6,484 days,more than a year
8546,9039,957,4160010002,10,M,,51-11,ALMEDA,AVENUE,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,17863394,931924,432091.0,4,51-11,51-11,51-11,ALMEDA AVENUE,C,2025-05-01,2025-05-03,05/24/2025,05/19/2025,,,05/22/2025,530.0,9743271.0,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE LATCH,1ST FIREDOOR FROM NORTH AT EAST, LEADING TO FIRESTAIRS A AT PUBLIC HALL, 1st STORY",2025-05-05,19.0,VIOLATION CLOSED,2025-07-31,Original,Close,N,2025,2025.0,2025-11-23,3249 days,3043 days,8,87 days,one to three months
8547,9040,957,4160010002,10,M,,51-11,ALMEDA,AVENUE,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,17874284,931924,432091.0,4,51-11,51-11,51-11,ALMEDA AVENUE,B,2025-05-01,2025-05-03,06/23/2025,06/09/2025,,,06/23/2025,501.0,9743270.0,"§ 27-2005 HMC: PROPERLY REPAIR OR REPLACE THE BROKEN OR DEFECTIVE LATCH ON 1ST FIREDOOR FROM NORTH AT EAST, LEADING TO FIRESTAIRS A AT PUBLIC HALL, 1st STORY",2025-05-05,19.0,VIOLATION CLOSED,2025-11-03,Original,Close,N,2025,2025.0,2025-11-23,3249 days,3043 days,8,182 days,six months to a year
8548,9041,957,4160010002,10,M,,51-11,ALMEDA,AVENUE,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,17928755,931924,432091.0,4,51-11,51-11,51-11,ALMEDA AVENUE,B,2025-05-27,2025-05-28,07/17/2025,07/03/2025,,,07/17/2025,501.0,9776749.0,"§ 27-2005 HMC: PROPERLY REPAIR OR REPLACE THE BROKEN OR DEFECTIVE LATCH ASSEMBLY AT BUILDING REAR ENTRANCE DOOR AT PUBLIC HALL, 1st STORY",2025-05-29,19.0,VIOLATION CLOSED,2025-11-03,Original,Close,N,2025,2025.0,2025-11-23,3249 days,3069 days,8,158 days,three to six months
8549,9042,957,4160010002,10,M,,51-11,ALMEDA,AVENUE,11691,51-11 ALMEDA AVENUE,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,17928753,931924,432091.0,4,51-11,51-11,51-11,ALMEDA AVENUE,C,2025-05-27,2025-05-28,06/17/2025,06/12/2025,,,06/17/2025,530.0,9776750.0,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE LATCH ASSEMBLY AT BUILDING REAR ENTRANCE DOOR AT PUBLIC HALL, 1st STORY",2025-05-29,19.0,VIOLATION CLOSED,2025-06-20,Original,Close,N,2025,2025.0,2025-11-23,3249 days,3069 days,8,22 days,one week to a month
8550,9043,958,4160010002,11,M,,409,BEACH 51,STREET,11691,409 BEACH 51 STREET,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,16620955,811244,432080.0,4,409,409,409,BEACH 51 STREET,C,2024-01-24,2024-01-25,02/08/2024,02/01/2024,,,02/06/2024,672.0,8912257.0,§ 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM DOOR LOCKED AT ROOF AT BOILER ROOM,2024-01-26,9.0,VIOLATION DISMISSED,2024-04-18,Original,Close,N,2024,2024.0,2025-11-23,3249 days,2580 days,7,83 days,one to three months
8551,9044,958,4160010002,11,M,,409,BEACH 51,STREET,11691,409 BEACH 51 STREET,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,16742560,811244,432080.0,4,409,409,409,BEACH 51 STREET,C,2024-03-13,2024-03-15,03/31/2024,03/24/2024,,,,510.0,8992734.0,"§ 27-2005 ADM CODE & 309 M/D LAW ABATE THE NUISANCE CONSISTING OF STORAGE E BIKE. AT PUBLIC HALL, 7th STORY",2024-03-18,9.0,VIOLATION DISMISSED,2024-06-02,Original,Close,N,2024,2024.0,2025-11-23,3249 days,2629 days,7,76 days,one to three months
8552,9045,958,4160010002,11,M,,409,BEACH 51,STREET,11691,409 BEACH 51 STREET,996,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,16986630,811244,432080.0,4,409,409,409,BEACH 51 STREET,C,2024-05-15,2024-05-18,06/08/2024,06/03/2024,,,06/04/2024,530.0,9167061.0,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE HINGES AT HOPPER DOOR (LABELED AS 7TH FLOOR) AT PUBLIC HALL, 6th STORY",2024-05-20,19.0,VIOLATION CLOSED,2024-06-12,Original,Close,N,2024,2024.0,2025-11-23,3249 days,2692 days,7,23 days,one week to a month
