,level_0,Unnamed: 0,bbl,bldg#,m,direction,house_num,street_name,street_type,zip,full_address,index,development,transfer_date,borough,units,_merge,violationid,buildingid,registrationid,boroid,housenumber,lowhousenumber,highhousenumber,streetname,class,inspectiondate,approveddate,originalcertifybydate,originalcorrectbydate,newcertifybydate,newcorrectbydate,certifieddate,ordernumber,novid,novdescription,novissueddate,currentstatusid,currentstatus,currentstatusdate,novtype,violationstatus,rentimpairing,inspectiondate_year,novissued_year,date_pulled,days_converted,vio_days_after_conversion,yr_post_conversion,days_vio_open,vio_open_range
2506,2564,260,3043770001,12,M,,881,SCHENCK,AVENUE,11207,881 SCHENCK AVENUE,266,BOULEVARD,2021-12-28,BROOKLYN,1441,both,18439447,809354,389847.0,3,881,881,893,SCHENCK AVENUE,C,2025-11-14,2025-11-22,,,,,,530.0,,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE AT NORTH WALL THAT LEADS TO STAIRS HINGE IN THE PUBLIC HALL LOCATED AT PUBLIC PARTS, 3rd STORY, SECTION ''893'', 2nd FROM NORTH AT EAST",,1.0,VIOLATION OPEN,2025-11-21,,Open,N,2025,,2025-11-23,1426 days,1417 days,3,,more than a year
2507,2565,260,3043770001,12,M,,881,SCHENCK,AVENUE,11207,881 SCHENCK AVENUE,266,BOULEVARD,2021-12-28,BROOKLYN,1441,both,18439451,809354,389847.0,3,881,881,893,SCHENCK AVENUE,C,2025-11-14,2025-11-22,,,,,,530.0,,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE HINGE IN THE ENTRANCE LOCATED AT APT 1E, 1st STORY, 3rd APARTMENT FROM SOUTH AT WEST , SECTION ''893'', 2nd FROM NORTH AT EAST",,1.0,VIOLATION OPEN,2025-11-21,,Open,N,2025,,2025-11-23,1426 days,1417 days,3,,more than a year
2508,2566,260,3043770001,12,M,,881,SCHENCK,AVENUE,11207,881 SCHENCK AVENUE,266,BOULEVARD,2021-12-28,BROOKLYN,1441,both,17681156,809354,389847.0,3,881,881,893,SCHENCK AVENUE,C,2025-02-09,2025-02-09,03/01/2025,02/24/2025,,,04/17/2025,530.0,9621581.0,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE HINGE AND DOOR IN THE ENTRANCE LOCATED AT APT 6D, 6th STORY, 1st APARTMENT FROM SOUTH AT WEST , SECTION ''BLDG881''",2025-02-10,19.0,VIOLATION CLOSED,2025-06-25,Original,Close,N,2025,2025.0,2025-11-23,1426 days,1139 days,3,135 days,three to six months
2509,2567,260,3043770001,12,M,,881,SCHENCK,AVENUE,11207,881 SCHENCK AVENUE,266,BOULEVARD,2021-12-28,BROOKLYN,1441,both,17342579,809354,389847.0,3,881,881,893,SCHENCK AVENUE,B,2024-10-11,2024-10-16,12/05/2024,11/21/2024,,,12/05/2024,507.0,9385903.0,"§ 27-2005 ADM CODE REPAIR THE ROOF SO THAT IT WILL NOT LEAK AT CEILING IN THE 4th ROOM FROM NORTH LOCATED AT APT 6F, 6th STORY, 1st APARTMENT FROM WEST AT NORTH",2024-10-17,9.0,VIOLATION DISMISSED,2025-02-18,Original,Close,Y,2024,2024.0,2025-11-23,1426 days,1018 days,2,124 days,three to six months
2510,2568,260,3043770001,12,M,,881,SCHENCK,AVENUE,11207,881 SCHENCK AVENUE,266,BOULEVARD,2021-12-28,BROOKLYN,1441,both,17342580,809354,389847.0,3,881,881,893,SCHENCK AVENUE,B,2024-10-11,2024-10-16,12/05/2024,11/21/2024,,,12/05/2024,508.0,9385903.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT CEILING IN THE 4th ROOM FROM NORTH LOCATED AT APT 6F, 6th STORY, 1st APARTMENT FROM WEST AT NORTH",2024-10-17,9.0,VIOLATION DISMISSED,2025-02-18,Original,Close,N,2024,2024.0,2025-11-23,1426 days,1018 days,2,124 days,three to six months
2511,2569,260,3043770001,12,M,,881,SCHENCK,AVENUE,11207,881 SCHENCK AVENUE,266,BOULEVARD,2021-12-28,BROOKLYN,1441,both,17342581,809354,389847.0,3,881,881,893,SCHENCK AVENUE,B,2024-10-11,2024-10-16,12/05/2024,11/21/2024,,,12/05/2024,507.0,9385903.0,"§ 27-2005 ADM CODE REPAIR THE ROOF SO THAT IT WILL NOT LEAK AT CEILING IN THE PRIVATE HALLWAY LOCATED AT APT 6F, 6th STORY, 1st APARTMENT FROM WEST AT NORTH",2024-10-17,9.0,VIOLATION DISMISSED,2025-02-18,Original,Close,Y,2024,2024.0,2025-11-23,1426 days,1018 days,2,124 days,three to six months
2512,2570,260,3043770001,12,M,,881,SCHENCK,AVENUE,11207,881 SCHENCK AVENUE,266,BOULEVARD,2021-12-28,BROOKLYN,1441,both,17342583,809354,389847.0,3,881,881,893,SCHENCK AVENUE,B,2024-10-11,2024-10-16,12/05/2024,11/21/2024,,,12/05/2024,508.0,9385903.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT CEILING AND EAST WALL IN THE 1st ROOM FROM NORTH LOCATED AT APT 6F, 6th STORY, 1st APARTMENT FROM WEST AT NORTH",2024-10-17,9.0,VIOLATION DISMISSED,2025-02-18,Original,Close,N,2024,2024.0,2025-11-23,1426 days,1018 days,2,124 days,three to six months
2513,2571,260,3043770001,12,M,,881,SCHENCK,AVENUE,11207,881 SCHENCK AVENUE,266,BOULEVARD,2021-12-28,BROOKLYN,1441,both,17709865,809354,389847.0,3,881,881,893,SCHENCK AVENUE,B,2025-02-20,2025-02-21,04/14/2025,03/31/2025,,,03/05/2025,501.0,9642256.0,"§ 27-2005 HMC: PROPERLY REPAIR OR REPLACE THE BROKEN OR DEFECTIVE LATCH-SET AT ENTRANCE DOOR TO BUILDING , 1st STORY",2025-02-24,9.0,VIOLATION DISMISSED,2025-05-16,Original,Close,N,2025,2025.0,2025-11-23,1426 days,1150 days,3,81 days,one to three months
2514,2572,260,3043770001,12,M,,881,SCHENCK,AVENUE,11207,881 SCHENCK AVENUE,266,BOULEVARD,2021-12-28,BROOKLYN,1441,both,17709862,809354,389847.0,3,881,881,893,SCHENCK AVENUE,C,2025-02-20,2025-02-21,03/05/2025,02/21/2025,,,04/08/2025,670.0,9639833.0,"§ 27-2031 ADM CODE PROVIDE HOT WATER AT ALL HOT WATER FIXTURES IN THE ENTIRE APARTMENT LOCATED AT APT 6F, 6th STORY, 1st APARTMENT FROM WEST AT NORTH",2025-02-24,19.0,VIOLATION CLOSED,2025-06-27,Original,Close,Y,2025,2025.0,2025-11-23,1426 days,1150 days,3,123 days,three to six months
2515,2573,260,3043770001,12,M,,881,SCHENCK,AVENUE,11207,881 SCHENCK AVENUE,266,BOULEVARD,2021-12-28,BROOKLYN,1441,both,17709863,809354,389847.0,3,881,881,893,SCHENCK AVENUE,C,2025-02-20,2025-02-21,03/27/2025,03/22/2025,,,03/13/2025,568.0,9642257.0,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 6F, 6th STORY, 1st APARTMENT FROM WEST AT NORTH",2025-02-24,9.0,VIOLATION DISMISSED,2025-05-27,Original,Close,N,2025,2025.0,2025-11-23,1426 days,1150 days,3,92 days,three to six months
2516,2574,260,3043770001,12,M,,881,SCHENCK,AVENUE,11207,881 SCHENCK AVENUE,266,BOULEVARD,2021-12-28,BROOKLYN,1441,both,15433825,809354,389847.0,3,881,881,893,SCHENCK AVENUE,B,2022-10-21,2022-10-21,12/12/2022,11/28/2022,,,02/25/2025,501.0,8083379.0,"§ 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE KNOB AT EXIT DOOR AT NORTH WALL AT PUBLIC HALL, 3rd STORY",2022-10-24,19.0,VIOLATION CLOSED,2025-06-27,Original,Close,N,2022,2022.0,2025-11-23,1426 days,297 days,0,977 days,more than a year
2517,2575,260,3043770001,12,M,,881,SCHENCK,AVENUE,11207,881 SCHENCK AVENUE,266,BOULEVARD,2021-12-28,BROOKLYN,1441,both,17709867,809354,389847.0,3,881,881,893,SCHENCK AVENUE,B,2025-02-20,2025-02-21,04/14/2025,03/31/2025,,,03/05/2025,501.0,9642256.0,§ 27-2005 HMC: PROPERLY REPAIR OR REPLACE THE BROKEN OR DEFECTIVE LATCH-SET AT DOOR TO BOILER ROOM AT CELLAR,2025-02-24,9.0,VIOLATION DISMISSED,2025-05-16,Original,Close,N,2025,2025.0,2025-11-23,1426 days,1150 days,3,81 days,one to three months
2518,2576,260,3043770001,12,M,,881,SCHENCK,AVENUE,11207,881 SCHENCK AVENUE,266,BOULEVARD,2021-12-28,BROOKLYN,1441,both,16567723,809354,389847.0,3,881,881,893,SCHENCK AVENUE,B,2024-01-02,2024-01-08,02/27/2024,02/13/2024,,,03/06/2025,501.0,8883795.0,"§ 27-2005 HMC: PROPERLY REPAIR OR REPLACE THE BROKEN OR DEFECTIVE DOOR FRAME IN THE ENTRANCE LOCATED AT APT 5D893, 5th STORY, 1st APARTMENT FROM SOUTH AT WEST",2024-01-09,19.0,VIOLATION CLOSED,2025-08-08,Original,Close,N,2024,2024.0,2025-11-23,1426 days,735 days,2,577 days,more than a year
2519,2577,260,3043770001,12,M,,881,SCHENCK,AVENUE,11207,881 SCHENCK AVENUE,266,BOULEVARD,2021-12-28,BROOKLYN,1441,both,17709866,809354,389847.0,3,881,881,893,SCHENCK AVENUE,C,2025-02-20,2025-02-21,03/15/2025,03/10/2025,,,03/05/2025,530.0,9642258.0,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE HINGES AT DOOR TO BOILER ROOM AT CELLAR",2025-02-24,9.0,VIOLATION DISMISSED,2025-05-16,Original,Close,N,2025,2025.0,2025-11-23,1426 days,1150 days,3,81 days,one to three months
2520,2578,260,3043770001,12,M,,881,SCHENCK,AVENUE,11207,881 SCHENCK AVENUE,266,BOULEVARD,2021-12-28,BROOKLYN,1441,both,17709864,809354,389847.0,3,881,881,893,SCHENCK AVENUE,C,2025-02-20,2025-02-21,03/15/2025,03/10/2025,,,03/05/2025,530.0,9642258.0,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE HINGES AT ENTRANCE DOOR TO BUILDING , 1st STORY",2025-02-24,19.0,VIOLATION CLOSED,2025-06-25,Original,Close,N,2025,2025.0,2025-11-23,1426 days,1150 days,3,121 days,three to six months
2521,2579,260,3043770001,12,M,,881,SCHENCK,AVENUE,11207,881 SCHENCK AVENUE,266,BOULEVARD,2021-12-28,BROOKLYN,1441,both,16567675,809354,389847.0,3,881,881,893,SCHENCK AVENUE,C,2024-01-02,2024-01-08,01/28/2024,01/23/2024,,,03/20/2025,530.0,8883804.0,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE AT BULKHEAD DOOR , SECTION ''881''",2024-01-09,19.0,VIOLATION CLOSED,2025-06-27,Original,Close,N,2024,2024.0,2025-11-23,1426 days,735 days,2,535 days,more than a year
2522,2580,260,3043770001,12,M,,881,SCHENCK,AVENUE,11207,881 SCHENCK AVENUE,266,BOULEVARD,2021-12-28,BROOKLYN,1441,both,17779928,809354,389847.0,3,881,881,893,SCHENCK AVENUE,B,2025-03-23,2025-03-26,05/15/2025,05/01/2025,,,04/10/2025,507.0,9688964.0,"§ 27-2005 ADM CODE REPAIR THE ROOF SO THAT IT WILL NOT LEAK OVER CEILING IN THE BATHROOM LOCATED AT APT 6F, 6th STORY, 1st APARTMENT FROM WEST AT NORTH",2025-03-27,9.0,VIOLATION DISMISSED,2025-06-27,Original,Close,Y,2025,2025.0,2025-11-23,1426 days,1181 days,3,92 days,three to six months
2523,2581,260,3043770001,12,M,,881,SCHENCK,AVENUE,11207,881 SCHENCK AVENUE,266,BOULEVARD,2021-12-28,BROOKLYN,1441,both,17779929,809354,389847.0,3,881,881,893,SCHENCK AVENUE,A,2025-03-23,2025-03-26,07/14/2025,06/30/2025,,,04/10/2025,508.0,9688963.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT CEILING IN THE BATHROOM LOCATED AT APT 6F, 6th STORY, 1st APARTMENT FROM WEST AT NORTH",2025-03-27,9.0,VIOLATION DISMISSED,2025-06-27,Original,Close,N,2025,2025.0,2025-11-23,1426 days,1181 days,3,92 days,three to six months
2524,2582,260,3043770001,12,M,,881,SCHENCK,AVENUE,11207,881 SCHENCK AVENUE,266,BOULEVARD,2021-12-28,BROOKLYN,1441,both,17779930,809354,389847.0,3,881,881,893,SCHENCK AVENUE,B,2025-03-23,2025-03-26,05/15/2025,05/01/2025,,,04/10/2025,507.0,9688964.0,"§ 27-2005 ADM CODE REPAIR THE ROOF SO THAT IT WILL NOT LEAK OVER CEILING IN THE 4th ROOM FROM EAST LOCATED AT APT 6F, 6th STORY, 1st APARTMENT FROM WEST AT NORTH",2025-03-27,9.0,VIOLATION DISMISSED,2025-06-27,Original,Close,Y,2025,2025.0,2025-11-23,1426 days,1181 days,3,92 days,three to six months
2525,2583,260,3043770001,12,M,,881,SCHENCK,AVENUE,11207,881 SCHENCK AVENUE,266,BOULEVARD,2021-12-28,BROOKLYN,1441,both,17779931,809354,389847.0,3,881,881,893,SCHENCK AVENUE,A,2025-03-23,2025-03-26,07/14/2025,06/30/2025,,,04/10/2025,508.0,9688963.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT CEILING INSIDE CLOSET IN THE 4th ROOM FROM EAST LOCATED AT APT 6F, 6th STORY, 1st APARTMENT FROM WEST AT NORTH",2025-03-27,9.0,VIOLATION DISMISSED,2025-06-27,Original,Close,N,2025,2025.0,2025-11-23,1426 days,1181 days,3,92 days,three to six months
2526,2584,260,3043770001,12,M,,881,SCHENCK,AVENUE,11207,881 SCHENCK AVENUE,266,BOULEVARD,2021-12-28,BROOKLYN,1441,both,16567725,809354,389847.0,3,881,881,893,SCHENCK AVENUE,B,2024-01-02,2024-01-08,02/27/2024,02/13/2024,,,04/08/2025,508.0,8883795.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT WEST WALL IN THE KITCHEN LOCATED AT APT 5D893, 5th STORY, 1st APARTMENT FROM SOUTH AT WEST",2024-01-09,19.0,VIOLATION CLOSED,2025-08-08,Original,Close,N,2024,2024.0,2025-11-23,1426 days,735 days,2,577 days,more than a year
2527,2585,260,3043770001,12,M,,881,SCHENCK,AVENUE,11207,881 SCHENCK AVENUE,266,BOULEVARD,2021-12-28,BROOKLYN,1441,both,16574675,809354,389847.0,3,881,881,893,SCHENCK AVENUE,I,2024-01-04,2024-01-09,,,,,,765.0,,"§ 27-2142 ADM CODE APTS HAVE BEEN VACATED BY THIS DEPARTMENT AND CANNOT BE REOCCUPIED UNTIL SO ORDERED AFTER PROOF OF COMPLIANCE FOR APTS 2C, BLDG. 881, SOUTH 1, 2ND STORY POSTED 01/04/24 VACATE ORDER #247258",,19.0,VIOLATION CLOSED,2025-06-02,,Close,N,2024,,2025-11-23,1426 days,737 days,2,,more than a year
2528,2586,260,3043770001,12,M,,881,SCHENCK,AVENUE,11207,881 SCHENCK AVENUE,266,BOULEVARD,2021-12-28,BROOKLYN,1441,both,16574705,809354,389847.0,3,881,881,893,SCHENCK AVENUE,I,2024-01-04,2024-01-09,,,,,,765.0,,"§ 27-2142 ADM CODE APTS HAVE BEEN VACATED BY THIS DEPARTMENT AND CANNOT BE REOCCUPIED UNTIL SO ORDERED AFTER PROOF OF COMPLIANCE FOR APTS 1F, BLDG. 893, NORTH 1, 1ST STORY POSTED 01/04/24 VACATE ORDER #247258",,19.0,VIOLATION CLOSED,2025-06-02,,Close,N,2024,,2025-11-23,1426 days,737 days,2,,more than a year
2529,2587,260,3043770001,12,M,,881,SCHENCK,AVENUE,11207,881 SCHENCK AVENUE,266,BOULEVARD,2021-12-28,BROOKLYN,1441,both,17889942,809354,389847.0,3,881,881,893,SCHENCK AVENUE,C,2025-05-07,2025-05-09,05/31/2025,05/26/2025,,,05/20/2025,530.0,9753657.0,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE HINGES, BUILDING FRONT ENTRANCE , SECTION ''881''",2025-05-12,19.0,VIOLATION CLOSED,2025-06-25,Original,Close,N,2025,2025.0,2025-11-23,1426 days,1226 days,3,44 days,one to three months
2530,2588,263,3043770001,13,,,726,STANLEY,AVENUE,11207,726 STANLEY AVENUE,266,BOULEVARD,2021-12-28,BROOKLYN,1441,both,15881711,809554,389849.0,3,726,726,740,STANLEY AVENUE,A,2023-03-29,2023-03-29,07/16/2023,07/02/2023,,,,1507.0,8417297.0,"(A) § HMC:FILE ANNUAL BEDBUG REPORT IN ACCORDANCE WITH HPD RULE AS DESCRIBED ON THE BACK OF THIS NOTICE OF VIOLATION OR AS DESCRIBED ON HPDS WEBSITE, WWW.NYC.GOV\HPD, SEARCH BED BUGS.",2023-03-29,9.0,VIOLATION DISMISSED,2023-12-04,Original,Close,N,2023,2023.0,2025-11-23,1426 days,456 days,1,250 days,six months to a year
2531,2589,263,3043770001,13,,,726,STANLEY,AVENUE,11207,726 STANLEY AVENUE,266,BOULEVARD,2021-12-28,BROOKLYN,1441,both,15788431,809554,389849.0,3,726,726,740,STANLEY AVENUE,B,2023-03-18,2023-03-18,05/08/2023,04/24/2023,,,,506.0,8358339.0,"§ 27-2005 ADM CODE REPLACE WITH NEW THE MISSING DOOR KNOB AT FIRE EXIT DOOR SOUTH WALL AT PUBLIC HALL, 1st STORY",2023-03-20,19.0,VIOLATION CLOSED,2024-12-26,Original,Close,N,2023,2023.0,2025-11-23,1426 days,445 days,1,647 days,more than a year
2532,2591,263,3043770001,13,,,726,STANLEY,AVENUE,11207,726 STANLEY AVENUE,266,BOULEVARD,2021-12-28,BROOKLYN,1441,both,16037866,809554,389849.0,3,726,726,740,STANLEY AVENUE,C,2023-06-09,2023-06-12,07/02/2023,06/27/2023,,,,530.0,8521497.0,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE HINGE BROKEN, AT FIRE DOOR 2ND FROM EAST AT SOUTH AT PUBLIC HALL, 1st STORY",2023-06-13,19.0,VIOLATION CLOSED,2024-04-16,Original,Close,N,2023,2023.0,2025-11-23,1426 days,528 days,1,308 days,six months to a year
2533,2592,263,3043770001,13,,,726,STANLEY,AVENUE,11207,726 STANLEY AVENUE,266,BOULEVARD,2021-12-28,BROOKLYN,1441,both,15788432,809554,389849.0,3,726,726,740,STANLEY AVENUE,C,2023-03-18,2023-03-18,04/02/2023,03/26/2023,,,,505.0,8358340.0,"§ 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE WIRE MESH GLASS PANE AT SOUTH WALL AT PUBLIC HALL, 2nd STORY",2023-03-20,19.0,VIOLATION CLOSED,2024-02-02,Original,Close,N,2023,2023.0,2025-11-23,1426 days,445 days,1,319 days,six months to a year
2534,2594,263,3043770001,13,,,726,STANLEY,AVENUE,11207,726 STANLEY AVENUE,266,BOULEVARD,2021-12-28,BROOKLYN,1441,both,15697557,809554,389849.0,3,726,726,740,STANLEY AVENUE,A,2023-01-20,2023-02-01,05/21/2023,05/07/2023,,,,508.0,8273432.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE WEST WALL IN THE BATHROOM LOCATED AT APT 2 D, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST , SECTION ''BLDG # 240''",2023-02-01,22.0,FIRST NO ACCESS TO RE- INSPECT VIOLATION,2025-09-03,Original,Open,N,2023,2023.0,2025-11-23,1426 days,388 days,1,1026 days,more than a year
2535,2595,263,3043770001,13,,,726,STANLEY,AVENUE,11207,726 STANLEY AVENUE,266,BOULEVARD,2021-12-28,BROOKLYN,1441,both,16037858,809554,389849.0,3,726,726,740,STANLEY AVENUE,C,2023-06-09,2023-06-12,07/02/2023,06/27/2023,,,,530.0,8521497.0,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE HINGE BROKEN AT FIRE DOOR 1ST FROM EAST AT PUBLIC HALL, 1st STORY",2023-06-13,19.0,VIOLATION CLOSED,2024-10-02,Original,Close,N,2023,2023.0,2025-11-23,1426 days,528 days,1,477 days,more than a year
2536,2598,263,3043770001,13,,,726,STANLEY,AVENUE,11207,726 STANLEY AVENUE,266,BOULEVARD,2021-12-28,BROOKLYN,1441,both,15401660,809554,389849.0,3,726,726,740,STANLEY AVENUE,A,2022-10-03,2022-10-03,01/21/2023,01/07/2023,,,12/05/2022,579.0,8060690.0,"§ 27-2026 ADM CODE REPAIR THE LEAKY AND/OR DEFECTIVE FAUCETS AT SINK IN THE KITCHEN LOCATED AT APT 1D, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",2022-10-04,9.0,VIOLATION DISMISSED,2023-02-15,Original,Close,N,2022,2022.0,2025-11-23,1426 days,279 days,0,134 days,three to six months
2537,2599,263,3043770001,13,,,726,STANLEY,AVENUE,11207,726 STANLEY AVENUE,266,BOULEVARD,2021-12-28,BROOKLYN,1441,both,17454227,809554,389849.0,3,726,726,740,STANLEY AVENUE,C,2024-11-26,2024-11-26,12/09/2024,11/27/2024,,,,670.0,9466647.0,"§ 27-2031 ADM CODE PROVIDE HOT WATER AT ALL HOT WATER FIXTURES IN THE ENTIRE APARTMENT LOCATED AT APT 4E, 4th STORY, 2nd APARTMENT FROM NORTH AT EAST",2024-11-27,22.0,FIRST NO ACCESS TO RE- INSPECT VIOLATION,2025-09-03,Original,Open,Y,2024,2024.0,2025-11-23,1426 days,1064 days,2,361 days,six months to a year
2538,2600,263,3043770001,13,,,726,STANLEY,AVENUE,11207,726 STANLEY AVENUE,266,BOULEVARD,2021-12-28,BROOKLYN,1441,both,17999883,809554,389849.0,3,726,726,740,STANLEY AVENUE,C,2025-06-10,2025-06-11,07/01/2025,06/26/2025,,,06/27/2025,530.0,9855882.0,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE HINGES AT BUILDING ENTRANCE DOOR , 1st STORY",2025-06-12,19.0,VIOLATION CLOSED,2025-08-27,Original,Close,N,2025,2025.0,2025-11-23,1426 days,1260 days,3,76 days,one to three months
2539,2601,263,3043770001,13,,,726,STANLEY,AVENUE,11207,726 STANLEY AVENUE,266,BOULEVARD,2021-12-28,BROOKLYN,1441,both,17999887,809554,389849.0,3,726,726,740,STANLEY AVENUE,C,2025-06-10,2025-06-11,07/01/2025,06/26/2025,,,06/26/2025,530.0,9855882.0,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE HINGES AT FIRE DOOR LEADING TO HOPPER CHUTE AT SOUTH AT PUBLIC HALL, 1st STORY",2025-06-12,19.0,VIOLATION CLOSED,2025-08-27,Original,Close,N,2025,2025.0,2025-11-23,1426 days,1260 days,3,76 days,one to three months
2540,2602,263,3043770001,13,,,726,STANLEY,AVENUE,11207,726 STANLEY AVENUE,266,BOULEVARD,2021-12-28,BROOKLYN,1441,both,15401656,809554,389849.0,3,726,726,740,STANLEY AVENUE,A,2022-10-03,2022-10-03,01/21/2023,01/07/2023,,,,583.0,8060689.0,"§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK AT EAST WALL IN THE BATHROOM LOCATED AT APT 1D, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",2022-10-04,19.0,VIOLATION CLOSED,2025-08-27,Original,Close,N,2022,2022.0,2025-11-23,1426 days,279 days,0,1058 days,more than a year
2541,2603,263,3043770001,13,,,726,STANLEY,AVENUE,11207,726 STANLEY AVENUE,266,BOULEVARD,2021-12-28,BROOKLYN,1441,both,15401659,809554,389849.0,3,726,726,740,STANLEY AVENUE,C,2022-10-03,2022-10-07,10/30/2022,10/25/2022,,,,530.0,8067671.0,"§ 27-2005, 27-2007, 27-2041.1 HMC: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE .. IN THE ENTRANCE LOCATED AT APT 1D, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",2022-10-11,9.0,VIOLATION DISMISSED,2022-12-15,Original,Close,N,2022,2022.0,2025-11-23,1426 days,279 days,0,65 days,one to three months
2542,2604,263,3043770001,13,,,726,STANLEY,AVENUE,11207,726 STANLEY AVENUE,266,BOULEVARD,2021-12-28,BROOKLYN,1441,both,15007581,809554,389849.0,3,726,726,740,STANLEY AVENUE,A,2022-03-08,2022-03-08,06/25/2022,06/11/2022,,,,1507.0,7794555.0,"(A) § HMC:FILE ANNUAL BEDBUG REPORT IN ACCORDANCE WITH HPD RULE AS DESCRIBED ON THE BACK OF THIS NOTICE OF VIOLATION OR AS DESCRIBED ON HPDS WEBSITE, WWW.NYC.GOV\HPD, SEARCH BED BUGS.",2022-03-08,9.0,VIOLATION DISMISSED,2022-07-25,Original,Close,N,2022,2022.0,2025-11-23,1426 days,70 days,0,139 days,three to six months
2543,2605,263,3043770001,13,,,726,STANLEY,AVENUE,11207,726 STANLEY AVENUE,266,BOULEVARD,2021-12-28,BROOKLYN,1441,both,16542018,809554,389849.0,3,726,726,740,STANLEY AVENUE,B,2023-12-23,2023-12-23,02/13/2024,01/30/2024,,,,508.0,8862499.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR EAST WALL IN THE 1st ROOM FROM EAST LOCATED AT APT 3A, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST",2023-12-26,19.0,VIOLATION CLOSED,2025-08-27,Original,Close,N,2023,2023.0,2025-11-23,1426 days,725 days,1,610 days,more than a year
